Home_winrate 
3.0
0.0
0.5
5.0
2.0
3.2
0.0
4.0
2.6666666666666665
1.0
0.2
0.25
1.5
0.0
2.25
1.3333333333333333
1.8
3.2
0.0
1.0
0.3333333333333333
0.2
0.3333333333333333
0.25
1.0
0.5
1.8
0.16666666666666666
2.25
0.2
1.8
0.8
0.3333333333333333
2.272727272727273
0.8
0.8
0.8
4.166666666666667
0.2
0.0
1.0
1.0
6.0
0.0
1.8
0.16666666666666666
0.0
1.8
2.25
2.6666666666666665
0.0
2.6666666666666665
0.3333333333333333
0.8
2.0
3.2
0.8
3.2
1.3333333333333333
2.6666666666666665
0.8
0.8
0.5
3.2
0.3333333333333333
0.6666666666666666
3.2
3.2
0.2
0.0
3.0
2.0
4.0
0.6666666666666666
0.2
0.0
1.8
2.25
3.2
0.0
1.5
0.0
3.0
3.2
0.8
0.5
0.2
0.0
0.6666666666666666
0.5
2.25
1.8
0.5
4.0
2.25
0.5
0.5
2.0
3.2
3.2
0.2
0.3333333333333333
0.0
0.0
0.3333333333333333
0.3333333333333333
2.0
0.5
0.5
0.25
2.0
2.0
0.3333333333333333
0.8
0.5
0.8
0.3333333333333333
0.3333333333333333
0.0
1.3333333333333333
0.25
2.0
0.3333333333333333
0.2
0.2
1.3333333333333333
0.0
2.6666666666666665
1.2857142857142858
0.0
0.3333333333333333
1.0
2.25
2.2857142857142856
0.0
0.25
2.0
2.0
0.5
4.166666666666667
1.5
0.2
0.0
1.0
0.5
0.8
0.0
1.5
0.3333333333333333
3.0
0.16666666666666666
0.0
1.4545454545454546
1.0
2.0
2.2857142857142856
0.0
1.3333333333333333
2.0
0.3333333333333333
0.0
0.0
5.0
0.6666666666666666
0.5
2.25
0.3333333333333333
1.3333333333333333
0.6666666666666666
2.25
1.8
2.0
2.0
0.5
1.3333333333333333
0.0
0.2
4.166666666666667
0.6666666666666666
2.0
3.2
3.6
2.0
3.2
0.5
0.0
0.5
1.0
4.0
0.3333333333333333
0.0
4.0
0.2
2.25
2.0
1.3333333333333333
2.25
5.0
0.3333333333333333
0.0
1.3333333333333333
0.8
1.8
0.25
1.3333333333333333
0.8
0.0
1.8
0.0
0.3333333333333333
2.25
0.0
2.6666666666666665
0.0
1.3333333333333333
1.5
0.0
1.4545454545454546
1.0
3.2
0.6666666666666666
1.0
0.0
7.0
0.5
0.0
0.2
0.0
0.9
0.8
0.0
0.0
4.923076923076923
0.3333333333333333
2.0
2.6666666666666665
1.3333333333333333
0.0
2.6666666666666665
0.0
0.25
0.6666666666666666
1.8
2.0
1.5
0.2
2.0
3.0
0.0
0.3333333333333333
0.5
0.8
2.6666666666666665
0.0
4.166666666666667
2.0
2.25
1.0
0.6666666666666666
1.5
2.0
0.5714285714285714
1.3333333333333333
0.8
2.6666666666666665
0.0
0.5714285714285714
0.0
2.0
3.5714285714285716
0.2
0.5
1.8
0.0
1.0
2.25
0.5
0.0
5.0
0.2
0.2
1.3333333333333333
1.8
6.0
1.8
0.5
0.3333333333333333
1.8
3.2
0.16666666666666666
0.6666666666666666
1.8
1.3333333333333333
0.25
5.0
1.8
3.2
0.8
1.8
2.0
0.0
2.6666666666666665
2.25
5.0
2.6666666666666665
0.0
1.0
1.2857142857142858
0.5
0.0
0.2
0.8
0.5
2.2857142857142856
0.0
6.0
0.8
2.6666666666666665
0.5
0.0
0.0
1.3333333333333333
1.5
0.3333333333333333
1.5
2.2857142857142856
0.0
2.0
4.923076923076923
1.5
2.0
0.25
0.0
1.0
0.3333333333333333
0.0
0.8
1.8
1.3333333333333333
0.2
0.0
1.0
1.5
0.8
0.5
0.3333333333333333
6.0
0.8
0.0
0.0
1.3333333333333333
1.5
0.16666666666666666
0.3333333333333333
5.0
1.3333333333333333
4.166666666666667
0.2
1.8
0.14285714285714285
2.25
0.0
0.2
3.2
0.3333333333333333
4.9
0.0
0.0
0.0
3.2
2.6666666666666665
3.0
3.0
0.2
3.272727272727273
0.3333333333333333
4.166666666666667
2.0
0.16666666666666666
0.8
0.0
2.0
1.0
0.2
0.14285714285714285
0.16666666666666666
0.6666666666666666
1.0
1.3333333333333333
0.2
0.6666666666666666
0.3333333333333333
1.8
0.0
0.5714285714285714
0.0
1.2857142857142858
0.6666666666666666
5.333333333333333
2.6666666666666665
3.0
0.3333333333333333
1.5
0.16666666666666666
2.0
0.0
0.0
1.0
1.8
1.5
4.166666666666667
1.2857142857142858
0.3333333333333333
2.0
6.0
1.8
1.4545454545454546
0.3333333333333333
7.0
2.6666666666666665
3.5714285714285716
0.0
4.166666666666667
0.5
0.0
0.6666666666666666
0.25
1.0
2.0
2.25
5.0
2.6666666666666665
2.6666666666666665
2.272727272727273
0.3333333333333333
0.3333333333333333
4.166666666666667
2.0
2.6666666666666665
3.2
0.16666666666666666
1.8
0.5714285714285714
0.0
2.6666666666666665
2.6666666666666665
0.16666666666666666
2.0
7.0
0.0
0.0
1.5
0.5
0.0
1.8
0.5714285714285714
3.0
0.3333333333333333
3.0
0.0
3.0
0.2
1.8
0.0
1.5
0.6666666666666666
0.6666666666666666
0.0
0.3333333333333333
1.2857142857142858
0.16666666666666666
0.0
0.2
2.0
1.3333333333333333
0.14285714285714285
3.0
0.0
0.0
0.0
0.5
0.8
0.0
0.5
1.3333333333333333
1.5
1.8
0.0
0.8
0.0
0.0
1.3333333333333333
0.0
0.0
3.5714285714285716
0.3333333333333333
1.2857142857142858
0.0
1.3333333333333333
2.2857142857142856
1.3333333333333333
0.3333333333333333
1.5
0.3333333333333333
0.5
1.5
0.3333333333333333
0.0
0.3333333333333333
0.0
0.3333333333333333
0.0
0.6666666666666666
0.2
0.0
0.0
0.0
0.3333333333333333
1.3333333333333333
0.3333333333333333
2.6666666666666665
4.166666666666667
2.6666666666666665
1.5
3.0
1.3333333333333333
1.3333333333333333
1.3333333333333333
0.5714285714285714
0.3333333333333333
0.16666666666666666
0.0
0.8
0.3333333333333333
0.0
0.4444444444444444
3.5714285714285716
3.5714285714285716
2.6666666666666665
0.3333333333333333
2.2857142857142856
2.6666666666666665
4.083333333333333
0.3333333333333333
4.166666666666667
0.6666666666666666
1.8
0.2
