"iteration","logistic_acc","logistic_profit","logistic_utility_profit","gbm_acc","gbm_profit","gbm_utility_profit","rf_acc","rf_profit","rf_utility_profit","ann_acc","ann_profit","ann_utility_profit"
142,0.643564356435644,1366.0403382476,1366.0403382476,0.663366336633663,318.321228838454,246.351531868757,0.613861386138614,-1109.16967608279,2609.13545391806,0.574257425742574,-503.463536552448,1071.93487671748
143,0.633663366336634,2068.12984294581,2068.12984294581,0.613861386138614,-470.086659569435,-415.044642762712,0.623762376237624,-773.792343863355,2359.84973963235,0.574257425742574,-578.743648597266,643.399523182131
144,0.653465346534653,1549.89540449397,1549.89540449397,0.633663366336634,-120.10349458627,-294.177568660344,0.663366336633663,-63.891120216002,2199.84973963235,0.584158415841584,-190.554633860938,1219.44695401217
145,0.693069306930693,3100.65797525655,3100.65797525655,0.623762376237624,-114.865399348174,85.1346006518259,0.613861386138614,-1131.55062846374,3339.84973963235,0.584158415841584,-253.981743835362,1768.91900370161
146,0.702970297029703,3112.57535717393,3112.57535717393,0.613861386138614,-352.056356539132,-335.389689872465,0.633663366336634,-581.112918026035,3029.84973963235,0.584158415841584,-245.100088406393,1854.44695401217
147,0.643564356435644,1653.91050372647,1653.91050372647,0.613861386138614,-413.571508054283,-205.23817472095,0.623762376237624,-903.25602832704,3781.27831106092,0.574257425742574,-363.281906588211,2105.87552544074
148,0.633663366336634,1464.8247422494,1464.8247422494,0.633663366336634,189.801455536072,-17.168241433625,0.633663366336634,-592.713964893561,2987.89321789322,0.564356435643564,-550.238428327341,1606.93487671748
149,0.613861386138614,1271.83354664951,1271.83354664951,0.643564356435644,342.11747285209,822.11747285209,0.594059405940594,-1481.15092541631,2657.89321789322,0.564356435643564,-670.238428327341,1466.93487671748
150,0.623762376237624,1150.74248816715,1150.74248816715,0.623762376237624,-137.604749370132,119.895250629868,0.613861386138614,-898.170449866174,2746.46464646465,0.584158415841584,-320.781906588211,1614.44695401217
151,0.623762376237624,696.292236108199,696.292236108199,0.623762376237624,-153.676177941561,-153.676177941561,0.603960396039604,-1170.88088757661,3283.44877344877,0.564356435643564,-614.881285470198,1653.91900370161
152,0.603960396039604,642.806607622571,642.806607622571,0.643564356435644,77.1571553917729,47.1571553917729,0.603960396039604,-1275.37824207397,2937.89321789322,0.564356435643564,-613.214618803531,1795.58567036828
153,0.554455445544555,-748.516586091927,-748.516586091927,0.623762376237624,107.845561188874,-213.847560504248,0.584158415841584,-1550.73596004038,2924.55988455988,0.574257425742574,-373.214618803531,2035.58567036828
154,0.564356435643564,-600.659443234784,-600.659443234784,0.613861386138614,-284.297295953983,-756.216063460986,0.564356435643564,-1898.1686722557,2607.89321789322,0.584158415841584,-259.881285470198,1455.82376560637
155,0.653465346534653,2342.62897505363,2342.62897505363,0.623762376237624,-14.2972959539831,-14.2972959539831,0.584158415841584,-1551.50200558903,2672.89321789322,0.574257425742574,-439.881285470198,1375.82376560637
156,0.643564356435644,1259.05177147643,1259.05177147643,0.584158415841584,-1015.96396262065,-1015.96396262065,0.613861386138614,-1110.89425862305,2682.89321789322,0.584158415841584,-329.881285470198,1375.82376560637
157,0.603960396039604,697.817512006876,697.817512006876,0.574257425742574,-1093.42194581393,-1101.75527914726,0.594059405940594,-1198.49774446183,2659.55988455988,0.584158415841584,-281.309856898769,2004.15709893971
158,0.653465346534653,1834.07935826872,1834.07935826872,0.564356435643564,-1308.32935322133,-1208.32935322133,0.603960396039604,-1028.10788091408,2454.55988455988,0.594059405940594,-109.881285470198,1925.26821005082
159,0.603960396039604,973.611162800527,973.611162800527,0.584158415841584,-860.234115126096,-1031.66268655467,0.574257425742574,-1678.49774446183,2770.98845598845,0.603960396039604,10.1187145298019,2152.25233703494
160,0.653465346534653,2119.48417867354,2119.48417867354,0.594059405940594,-758.091257983239,-758.091257983239,0.574257425742574,-1657.75700372109,2697.89321789322,0.594059405940594,-161.309856898769,1794.15709893971
161,0.633663366336634,1868.92742061678,1868.92742061678,0.584158415841584,-847.496019888001,-847.496019888001,0.603960396039604,-1260.85842557638,2940.39321789322,0.603960396039604,10.1187145298019,2085.58567036828
162,0.653465346534653,1777.46680415617,1777.46680415617,0.594059405940594,-600.764418156399,-600.764418156399,0.613861386138614,-1031.78435150231,2510.39321789322,0.594059405940594,-114.881285470198,1615.58567036828
163,0.574257425742574,186.624815814181,186.624815814181,0.584158415841584,-883.856119483395,-883.856119483395,0.584158415841584,-1733.26583298379,2418.48845598845,0.594059405940594,-114.881285470198,1715.58567036828
164,0.603960396039604,711.856092366212,711.856092366212,0.584158415841584,-839.823974130495,-629.823974130495,0.594059405940594,-1440.15961355682,2433.48845598845,0.594059405940594,-114.182473450631,1815.58567036828
165,0.594059405940594,450.113457020212,450.113457020212,0.564356435643564,-1344.83953591076,-1344.83953591076,0.584158415841584,-1587.77866117587,2920.39321789322,0.594059405940594,213.198478930321,2225.82376560637
166,0.663366336633663,3145.04844327595,3145.04844327595,0.603960396039604,-506.26149358272,-749.790905347426,0.554455445544555,-2118.39958179291,3138.01226551227,0.603960396039604,334.97642924088,2219.15709893971
167,0.603960396039604,1138.07406726343,1138.07406726343,0.603960396039604,-721.869959191185,-513.536625857852,0.564356435643564,-1818.95556176066,2841.82178932179,0.594059405940594,148.01990750175,1935.82376560637
168,0.633663366336634,2501.90798491811,2501.90798491811,0.594059405940594,-719.566037622558,-719.566037622558,0.564356435643564,-2056.46330169874,2743.01226551226,0.594059405940594,148.01990750175,1849.3951941778
169,0.613861386138614,618.422528932649,618.422528932649,0.564356435643564,-1562.30766962889,-1335.8370813936,0.544554455445545,-2467.77909117242,2646.7118992119,0.594059405940594,148.01990750175,1735.82376560637
170,0.584158415841584,368.126977316343,368.126977316343,0.594059405940594,-783.536625857852,-308.536625857852,0.574257425742574,-1971.71384636105,2395.28332778333,0.594059405940594,126.591336073179,1935.82376560637
171,0.633663366336634,1310.04539114652,1310.04539114652,0.574257425742574,-1302.5453404548,-1326.07475221951,0.594059405940594,-1716.64848688392,2710.15512265512,0.603960396039604,241.406150887994,1735.82376560637
172,0.623762376237624,1431.34010093448,1431.34010093448,0.613861386138614,-426.079823213423,225.586843453244,0.584158415841584,-1846.75704371662,2413.25036075036,0.594059405940594,54.4496291488639,1448.86724386724
173,0.603960396039604,731.687545102683,731.687545102683,0.594059405940594,-1094.70182757072,-814.701827570721,0.594059405940594,-1901.75704371662,2884.20274170274,0.584158415841584,-119.62444492521,1957.20057720058
174,0.613861386138614,777.823908739047,777.823908739047,0.623762376237624,-632.839082472682,-632.839082472682,0.603960396039604,-1400.72644790342,2881.82178932179,0.574257425742574,-299.62444492521,1677.20057720058
175,0.633663366336634,1044.21862513376,1044.21862513376,0.564356435643564,-1686.87113974003,-1686.87113974003,0.603960396039604,-1622.228424188,2998.25036075036,0.574257425742574,-325.598470899236,1505.77200577201
176,0.633663366336634,728.863520479921,728.863520479921,0.613861386138614,-471.183309052203,-471.183309052203,0.623762376237624,-1126.74455322026,2986.82178932179,0.584158415841584,-154.169899470665,2122.20057720058
177,0.633663366336634,983.5833899824,983.5833899824,0.603960396039604,-838.775901644795,-945.349400609598,0.623762376237624,-1144.78803148113,3820.15512265512,0.524752475247525,-67.986180237746,2444.7619047619
178,0.633663366336634,1273.53366493267,1273.53366493267,0.633663366336634,-640.387182520782,-1055.58326095215,0.623762376237624,-1246.74455322026,3090.28332778333,0.514851485148515,-407.986180237746,2104.7619047619
179,0.633663366336634,715.105756504766,715.105756504766,0.633663366336634,-292.833140702034,51.567386307189,0.643564356435644,-787.300108775814,2976.82178932179,0.524752475247525,-226.585214054171,2291.71842650103
180,0.613861386138614,160.377099276109,160.377099276109,0.594059405940594,-1324.09336196225,-499.093361962254,0.653465346534653,-658.676920370017,2903.25036075036,0.534653465346535,-109.918547387504,2271.71842650103
181,0.603960396039604,344.51731091632,344.51731091632,0.594059405940594,-1384.48297235187,-839.786002654895,0.643564356435644,-934.724351200056,2647.01659451659,0.544554455445545,97.461131756881,1530.36336646673
182,0.594059405940594,87.234943742649,87.234943742649,0.613861386138614,-837.585982110885,-1256.56993933014,0.633663366336634,-1136.18506820997,3268.12496890083,0.554455445544555,-75.8497413678971,936.718426501034
183,0.574257425742574,-211.772992765288,104.893673901379,0.623762376237624,-928.805389065587,-712.13872239892,0.653465346534653,-876.535945402955,2443.12496890083,0.574257425742574,179.453288935133,-236.853002070395
184,0.584158415841584,-325.795966788262,-325.795966788262,0.623762376237624,-700.81236357256,-842.479030239227,0.613861386138614,-1564.19853622344,1747.73088023088,0.594059405940594,-378.884601244862,-271.339375236012
185,0.584158415841584,-234.129300121595,-234.129300121595,0.613861386138614,-1150.94697297188,-949.238289498486,0.663366336633663,-784.852443719453,2359.15945165945,0.564356435643564,87.7866222684669,-220.186335403728
186,0.584158415841584,-201.621560183514,-201.621560183514,0.613861386138614,-925.396551314643,-777.128153046244,0.653465346534653,-752.344703781372,2327.73088023088,0.574257425742574,-494.298939228859,-220.186335403728
187,0.584158415841584,-143.28822685018,-143.28822685018,0.623762376237624,-796.718100136191,-580.051433469524,0.643564356435644,-874.011370448038,2187.73088023088,0.584158415841584,-315.965605895525,-20.186335403728
188,0.574257425742574,-197.362300924254,-330.695634257587,0.633663366336634,25.371846953757,-402.658456076546,0.643564356435644,-866.603963040631,2357.73088023088,0.594059405940594,-299.948289878209,-299.910803807441
189,0.584158415841584,-23.28822685018,-156.621560183513,0.633663366336634,-446.718100136191,-446.718100136191,0.663366336633663,-457.054848708908,2552.73088023088,0.564356435643564,206.809766879848,427.459167241775
190,0.574257425742574,-135.78822685018,-269.121560183513,0.613861386138614,-566.19133387413,-839.720745638836,0.613861386138614,-1357.82715992172,2673.12496890083,0.613861386138614,174.6043273918,742.385762385761
191,0.574257425742574,-196.397470547659,-269.730803880992,0.643564356435644,-384.048476731273,-280.911221829312,0.663366336633663,-255.871840683794,2136.69639747226,0.564356435643564,771.690719260801,1062.45916724178
192,0.564356435643564,-319.926882312365,-393.260215645698,0.623762376237624,-654.912014065399,-696.578680732066,0.633663366336634,-989.326496498458,2534.15945165945,0.613861386138614,186.78920134138,692.385762385761
193,0.554455445544555,-459.926882312365,-618.260215645698,0.584158415841584,-1026.10730026068,-1162.47093662432,0.653465346534653,-491.219209049065,2642.73088023088,0.613861386138614,223.712278264457,869.308839308838
194,0.554455445544555,-401.355453740936,-559.688787074269,0.603960396039604,-982.339793257883,-962.339793257883,0.633663366336634,-951.999632329488,2551.69639747226,0.603960396039604,52.2837068358859,758.09086441162
195,0.554455445544555,-372.188787074269,-497.188787074269,0.633663366336634,-383.860957279047,-640.723702377086,0.683168316831683,-105.043110590358,2186.30230880231,0.594059405940594,-230.77184871967,264.916261237016
196,0.544554455445545,-497.188787074269,-497.188787074269,0.633663366336634,-165.269156922541,-389.343230996615,0.653465346534653,-496.331991003952,2664.39754689755,0.594059405940594,-355.216293164114,547.880267880267
197,0.544554455445545,-543.61735850284,-543.61735850284,0.633663366336634,-290.370096288186,-313.899508052892,0.643564356435644,-715.353155025116,2626.69639747226,0.603960396039604,-230.216293164114,768.39389471465
198,0.544554455445545,-528.465843351325,-528.465843351325,0.623762376237624,-460.662304080394,-556.116849534939,0.643564356435644,-778.534973206934,2346.30230880231,0.613861386138614,-96.8829598307811,366.424197744953
199,0.564356435643564,-217.010734992192,-375.834264403957,0.633663366336634,-224.966752069053,226.503836166241,0.663366336633663,-326.458949815122,2649.3587351346,0.603960396039604,-255.362491994525,600.511846827635
200,0.554455445544555,-527.010734992192,-685.834264403957,0.643564356435644,-67.575308901748,-67.575308901748,0.653465346534653,-558.809222047427,1641.30230880231,0.603960396039604,-409.806936438969,147.547840184384
201,0.544554455445545,-635.344068325525,-794.16759773729,0.673267326732673,484.258835215004,484.258835215004,0.633663366336634,-846.619980410936,2021.69639747226,0.603960396039604,-331.183748033172,161.436729073273
202,0.544554455445545,-615.344068325525,-774.16759773729,0.613861386138614,-438.845168624293,-501.345168624293,0.693069306930693,248.738312664749,2021.30230880231,0.554455445544555,-1121.4867783362,110.511846827635
203,0.554455445544555,-506.253159234616,-506.253159234616,0.653465346534653,64.229697685866,-128.573332617164,0.643564356435644,-644.134715866174,1606.30230880231,0.584158415841584,-716.739303588728,-404.530081893538
204,0.554455445544555,-361.808714790172,-361.808714790172,0.633663366336634,-168.060397839523,-476.014943294068,0.633663366336634,-812.620565976738,760.746753246753,0.594059405940594,-416.739303588728,-339.488153172365
205,0.554455445544555,-361.808714790172,-361.808714790172,0.643564356435644,49.810505766674,-222.159191203023,0.633663366336634,-599.64365137511,1525.74675324675,0.584158415841584,-571.449448516265,-92.5316314332349
206,0.613861386138614,673.628995647538,540.295662314205,0.673267326732673,561.657825113993,569.162896107908,0.643564356435644,-564.159968391428,1832.41341991342,0.584158415841584,-561.401601626313,-92.5316314332349
207,0.603960396039604,303.628995647538,618.628995647538,0.673267326732673,551.163319619487,427.633907854781,0.623762376237624,-1005.10185661592,1312.41341991342,0.495049504950495,-706.429363719291,1373.70224133879
208,0.613861386138614,457.683049701592,861.254478273021,0.663366336633663,452.237762418069,552.237762418069,0.633663366336634,-701.222257953717,627.110389610389,0.495049504950495,-846.429363719291,313.702241338785
209,0.613861386138614,419.405537739869,822.976966311298,0.643564356435644,16.128082624178,200.673537169633,0.673267326732673,-220.916700339117,884.837662337662,0.584158415841584,-509.216709224029,-465.085637449094
210,0.633663366336634,1049.40553773987,1764.40553773987,0.683168316831683,648.8646436366,992.473279009942,0.673267326732673,-205.916700339117,-420.162337662338,0.584158415841584,-509.216709224029,-1219.48815317236
211,0.633663366336634,1068.50368097594,1783.50368097594,0.623762376237624,-305.805242671215,-440.288001291905,0.663366336633663,-413.827552605291,-358.733766233767,0.594059405940594,-419.178395047783,-1319.48815317236
212,0.653465346534653,1444.81947044963,1755.76541639557,0.712871287128713,1108.21066259082,1385.4031759598,0.653465346534653,-629.194394038376,-743.495670995671,0.603960396039604,-248.418161129655,-1819.48815317236
213,0.653465346534653,1401.16867679884,1712.11462274478,0.712871287128713,1298.37703216895,1000.77354633017,0.673267326732673,-222.011854355836,-449.744647244648,0.594059405940594,-402.862605574099,-1819.48815317236
214,0.643564356435644,1151.16867679884,1137.11462274478,0.683168316831683,589.592004748024,566.062592983318,0.663366336633663,-435.61907852153,-478.798701298702,0.603960396039604,-219.114131825626,-1547.8214865057
215,0.633663366336634,941.168676798835,927.114622744781,0.702970297029703,1063.95982083998,1065.7334393783,0.653465346534653,-602.736630856474,-678.798701298702,0.594059405940594,-429.114131825626,-1757.8214865057
216,0.633663366336634,856.55329218345,842.499238129396,0.643564356435644,-121.676062884141,108.323937115859,0.663366336633663,-531.808537210989,-545.162337662338,0.594059405940594,-513.729516441011,-2082.8214865057
217,0.623762376237624,706.55329218345,692.499238129396,0.693069306930693,681.202110328717,557.672698564011,0.653465346534653,-695.059406120426,-1090.16233766234,0.594059405940594,-513.729516441011,-1759.48815317236
218,0.613861386138614,583.023880418744,1018.96982636469,0.683168316831683,1074.63310724856,1038.26947088492,0.633663366336634,-1073.62226270119,-229.707792207793,0.584158415841584,-637.258928205717,-1632.8214865057
219,0.613861386138614,602.322126032779,888.268071978725,0.683168316831683,937.273974481077,748.458185007393,0.663366336633663,-569.290572271097,-73.495670995671,0.584158415841584,-583.63573979992,-1632.8214865057
220,0.603960396039604,277.322126032779,349.159732870386,0.663366336633663,900.808457239698,900.808457239698,0.673267326732673,-33.7844257716969,-410.162337662338,0.584158415841584,-729.561665725846,-1690.08563744909
221,0.603960396039604,277.322126032779,535.085658796312,0.683168316831683,904.043136691415,1080.9570122895,0.683168316831683,-119.126754607279,-48.4956709956709,0.574257425742574,-954.561665725846,-1667.53163143323
222,0.613861386138614,527.322126032779,635.085658796312,0.702970297029703,1204.50374343498,1130.42966936091,0.653465346534653,-636.662598984555,-728.495670995671,0.574257425742574,-990.925302089482,-2011.31951022111
223,0.603960396039604,417.322126032779,525.085658796312,0.722772277227723,1522.62464429983,1997.62464429983,0.663366336633663,-576.170316965364,-1180.16233766234,0.564356435643564,-1166.60522808393,-2323.27603196024
224,0.594059405940594,300.655459366112,408.418992129645,0.683168316831683,866.359468064421,557.446812092942,0.653465346534653,-663.087152665162,-90.4653679653679,0.554455445544555,-1283.2718947506,-1988.27603196024
225,0.594059405940594,283.339442050094,391.102974813627,0.653465346534653,430.553349393851,905.553349393851,0.663366336633663,-541.18748370667,-570.227272727273,0.564356435643564,-1152.96886444757,-1988.27603196024
226,0.594059405940594,215.932034642687,323.69556740622,0.673267326732673,687.407489168883,511.828166530737,0.643564356435644,-866.344627357067,-565.162337662338,0.584158415841584,-859.345676041771,-2013.27603196024
227,0.584158415841584,-64.067965357313,43.69556740622,0.712871287128713,1545.33291954426,1399.87837408972,0.653465346534653,-943.781273359283,-1000.16233766234,0.584158415841584,-898.683150161853,-1789.94269862691
228,0.584158415841584,-85.27244715003,721.170720155206,0.712871287128713,1457.33906367957,1821.90135324186,0.663366336633663,-569.941360736408,-823.798701298702,0.603960396039604,-471.726628422723,-2025.90761090761
229,0.584158415841584,30.24479422928,-104.75520577072,0.693069306930693,989.678059294423,557.481089597454,0.663366336633663,-339.630595201858,-1325.16233766234,0.603960396039604,-513.228604707308,-1973.27603196024
230,0.574257425742574,-143.829279844794,-378.829279844794,0.663366336633663,528.110046509373,633.894360234863,0.683168316831683,-266.281687076734,-1348.7987012987,0.603960396039604,-570.636012114715,-1649.94269862691
231,0.574257425742574,-171.7795904038,-406.7795904038,0.712871287128713,1437.07979864629,1083.31185606256,0.663366336633663,-593.398664302407,-1225.22727272727,0.603960396039604,-598.586322673721,-1821.37127005548
232,0.574257425742574,23.2204095962001,-211.7795904038,0.693069306930693,795.488889555382,1534.12525319175,0.683168316831683,-240.266480394361,-1074.92424242424,0.603960396039604,-403.586322673721,-1704.70460338881
233,0.574257425742574,-38.73611214293,-273.73611214293,0.702970297029703,1149.57979864629,1574.57979864629,0.663366336633663,-581.781017243583,-614.469696969697,0.613861386138614,-278.586322673721,-1604.70460338881
234,0.584158415841584,68.956195549378,-196.346834753652,0.712871287128713,1367.29884430651,1842.29884430651,0.663366336633663,-615.755376217942,-1115.22727272727,0.603960396039604,-398.586322673721,-1506.37127005548
235,0.584158415841584,68.956195549378,-166.043804450622,0.702970297029703,1432.85204364267,1432.85204364267,0.653465346534653,-810.162490842448,-607.5,0.584158415841584,-680.466742386621,-1661.96875433221
236,0.574257425742574,-39.377137783955,-274.377137783955,0.663366336633663,535.164069447955,1001.83073611462,0.673267326732673,-433.937809065689,-286.590909090909,0.613861386138614,-151.919656007054,-1261.37127005548
237,0.584158415841584,48.2354748286571,-320.097858504676,0.702970297029703,1192.76350683,1404.12714319364,0.653465346534653,-898.880457284199,-363.560606060606,0.603960396039604,-305.973710061108,-1261.37127005548
238,0.584158415841584,48.2354748286571,-320.097858504676,0.653465346534653,437.89846990614,340.91571128545,0.643564356435644,-863.792114254679,658.409090909091,0.594059405940594,-420.259424346822,-861.371270055481
239,0.584158415841584,-110.283043689861,-80.283043689861,0.712871287128713,1448.30015409079,877.665010081029,0.663366336633663,-678.351356755098,-65.2272727272729,0.584158415841584,-685.444609532007,-1386.96875433221
240,0.613861386138614,411.040485721904,16.832340925524,0.673267326732673,543.2926073591,409.959274025767,0.683168316831683,-283.638424759558,-301.590909090909,0.594059405940594,-564.611276198674,-1091.37127005548
241,0.594059405940594,115.853319946503,-119.531295438112,0.712871287128713,1734.70587799651,1483.52742681806,0.643564356435644,-1052.97256887631,-606.136363636364,0.584158415841584,-700.97491256231,-1624.70460338881
242,0.584158415841584,-25.8133467201639,-261.197962104779,0.693069306930693,1291.27153456217,1282.93820122883,0.653465346534653,-879.904936026069,-41.5909090909089,0.574257425742574,-842.641579228977,-1189.70460338881
243,0.603960396039604,241.343516024934,-277.864628771446,0.693069306930693,854.150322440954,696.548441563212,0.643564356435644,-1111.72982469239,-194.880952380952,0.584158415841584,-734.308245895644,-1884.70460338881
244,0.584158415841584,-222.480013386831,-682.864628771446,0.702970297029703,1066.61851347912,933.285180145791,0.663366336633663,-679.74230241075,-270.227272727273,0.584158415841584,-713.229814523095,-1449.70460338881
245,0.574257425742574,-492.480013386831,-952.864628771446,0.693069306930693,857.237749315752,456.059298137301,0.683168316831683,-387.193282802907,-1039.31818181818,0.574257425742574,-983.229814523095,-1621.37127005548
246,0.564356435643564,-708.656483975066,-1003.16765907448,0.702970297029703,1055.74730135791,1208.19828175007,0.683168316831683,-427.866359725984,-1021.23601241526,0.574257425742574,-983.229814523095,-2494.70460338881
247,0.554455445544555,-845.020120338702,-1139.53129543811,0.683168316831683,633.247301357912,1088.4324865431,0.702970297029703,72.6930808334571,-1273.97186147186,0.574257425742574,-904.593450886731,-2081.37127005548
248,0.544554455445545,-1090.0201203387,-1384.53129543811,0.702970297029703,1130.50467905647,1080.50467905647,0.702970297029703,-25.350397427413,-811.10624882364,0.584158415841584,-529.593450886731,-1606.37127005548
249,0.564356435643564,-706.686787005369,-905.707766026347,0.712871287128713,1302.41396802458,1048.38346693525,0.663366336633663,-768.047659907284,-1078.06277056277,0.594059405940594,-324.593450886731,-1576.96875433221
250,0.564356435643564,-655.258215576798,-854.279194597776,0.683168316831683,898.633635968385,898.633635968385,0.653465346534653,-980.502574086337,-852.608225108225,0.584158415841584,-444.593450886731,-1599.70460338881
251,0.544554455445545,-1000.56124587983,-784.769390676208,0.673267326732673,640.9484507832,645.066097842023,0.643564356435644,-1125.01156958859,-472.5,0.574257425742574,-607.093450886731,-949.704603388814
252,0.564356435643564,-769.354952173534,-362.269390676208,0.693069306930693,1230.44427105488,1230.44427105488,0.663366336633663,-749.178236255253,-402.608225108225,0.584158415841584,-494.593450886731,-1064.70460338881
253,0.564356435643564,-755.466063284645,-348.380501787319,0.653465346534653,101.109254219864,723.560234612021,0.673267326732673,-568.622680699697,-239.915666094911,0.574257425742574,-636.260117553398,-1066.37127005548
254,0.574257425742574,-531.885521019892,-822.643096777467,0.683168316831683,801.379229155154,652.081655719649,0.653465346534653,-1055.92885278848,-507.608225108225,0.564356435643564,-876.260117553398,-1306.37127005548
255,0.564356435643564,-645.218854353225,-935.9764301108,0.683168316831683,504.105887216498,1014.46932552111,0.673267326732673,-412.575022710509,50.075757575758,0.554455445544555,-989.593450886731,-1306.37127005548
256,0.564356435643564,-714.915824050195,-1005.67339980777,0.683168316831683,1074.4585517933,791.016285998094,0.633663366336634,-1498.01273314822,-205.681818181818,0.564356435643564,-859.290420583701,-1406.37127005548
257,0.574257425742574,-585.457410123696,-854.158248292619,0.683168316831683,817.676020599005,518.3784471635,0.653465346534653,-980.124656984282,-485.227272727273,0.564356435643564,-851.108602401883,-1646.37127005548
258,0.574257425742574,-578.956228090599,33.619529485159,0.702970297029703,1035.82305893367,955.653718470212,0.702970297029703,216.532719455703,-301.590909090909,0.564356435643564,-943.330824624105,-1866.37127005548
259,0.574257425742574,-657.527656662027,-44.951899086269,0.673267326732673,476.222455195134,588.218890132746,0.702970297029703,-37.0570241340399,-232.608225108225,0.564356435643564,-943.330824624105,-1866.37127005548
260,0.564356435643564,-777.527656662027,-44.951899086269,0.683168316831683,623.801986136736,953.684141018891,0.673267326732673,-575.036207447909,-597.5,0.564356435643564,-935.553046846327,-2076.37127005548
261,0.564356435643564,-682.527656662027,50.048100913731,0.702970297029703,1169.26482958132,1006.76482958132,0.693069306930693,-142.270250854013,-796.590909090909,0.574257425742574,-715.553046846327,-1646.37127005548
262,0.574257425742574,-883.619481969978,202.679679861099,0.653465346534653,-139.531347196598,-206.501044166295,0.673267326732673,-597.411430264308,-0.61264822134396,0.574257425742574,-715.553046846327,-506.371270055481
263,0.564356435643564,-1063.61948196998,22.6796798610991,0.673267326732673,591.756531591281,271.772376313009,0.663366336633663,-687.661599297439,61.363636363636,0.574257425742574,-715.553046846327,-506.371270055481
264,0.564356435643564,-1169.6539647286,-83.3548028975219,0.673267326732673,368.039646718209,337.736616415179,0.673267326732673,-565.389486690641,-87.727272727273,0.584158415841584,-546.587529604948,-506.371270055481
265,0.564356435643564,-1192.00519840059,-221.090651954126,0.653465346534653,56.510545800402,446.79575079149,0.673267326732673,-570.164962786872,164.891774891775,0.584158415841584,-568.938763276937,-746.371270055481
266,0.564356435643564,-1192.00519840059,-873.722230901494,0.673267326732673,504.279906069762,330.581461174562,0.673267326732673,-780.039570937342,-462.380952380952,0.584158415841584,-933.938763276937,-1081.37127005548
267,0.574257425742574,-877.005198400588,-604.423985287459,0.683168316831683,1098.31511106085,1098.31511106085,0.653465346534653,-967.324053695963,-89.949494949495,0.574257425742574,-1040.18876327694,-656.371270055481
268,0.574257425742574,-915.894087289477,-643.312874176348,0.693069306930693,862.998216626308,1128.2834216174,0.673267326732673,-616.628189506846,-549.090909090909,0.584158415841584,-923.52209661027,-656.371270055481
269,0.574257425742574,-915.894087289477,-509.979540843015,0.683168316831683,622.625865665721,325.643107045031,0.663366336633663,-911.931219809876,-360,0.594059405940594,-787.158460246634,-656.371270055481
270,0.574257425742574,-924.465515860906,-518.550969414444,0.663366336633663,373.532432054032,208.746643130312,0.702970297029703,-78.546126642175,-375.40404040404,0.603960396039604,-615.729888818063,-656.371270055481
271,0.544554455445545,-1538.28904527267,-328.656550108261,0.702970297029703,804.393118021208,525.94193957003,0.683168316831683,-397.511643883554,-757.380952380952,0.603960396039604,-588.806811894986,-479.448193132404
272,0.554455445544555,-1363.97730037269,-313.168334620046,0.663366336633663,232.176342422079,91.8733121190489,0.663366336633663,-747.417517065289,-550.858585858586,0.603960396039604,-573.318596406771,-279.448193132404
273,0.544554455445545,-1569.54412480361,-459.911629639203,0.693069306930693,879.340632380487,381.46443450429,0.663366336633663,-886.463985894367,-405.158102766799,0.603960396039604,-573.318596406771,-379.448193132404
274,0.574257425742574,-569.544124803613,-636.962911690484,0.663366336633663,345.227571951637,-72.0043086548561,0.683168316831683,-522.58438723216,-97.380324989021,0.613861386138614,26.6814035932291,-244.448193132404
275,0.564356435643564,-709.544124803613,-776.962911690484,0.673267326732673,445.266558306413,181.236057217088,0.663366336633663,-915.541946913858,-418.636363636364,0.613861386138614,26.6814035932291,95.551806867596
276,0.554455445544555,-854.998670258158,-922.417457145029,0.673267326732673,489.354282394137,139.076504616359,0.653465346534653,-1017.86447729486,38.52876592007,0.613861386138614,35.2809121927381,-144.448193132404
277,0.554455445544555,-941.175140846393,-1167.41745714503,0.643564356435644,-67.8005997607451,-338.465716234685,0.643564356435644,-1211.70434307625,573.52876592007,0.613861386138614,35.2809121927381,110.551806867596
278,0.574257425742574,-512.84180751306,-1184.0841238117,0.673267326732673,284.016591762329,-39.6197718740351,0.623762376237624,-1728.77356820395,8.52813852813898,0.613861386138614,35.2809121927381,350.551806867596
279,0.574257425742574,-532.84180751306,-1204.0841238117,0.653465346534653,-168.330902791048,-530.11541457556,0.643564356435644,-1310.32753148205,-32.993600602296,0.613861386138614,15.2809121927381,350.551806867596
280,0.574257425742574,-522.1580468293,-1193.40036312794,0.643564356435644,-197.06633402648,-481.399865418835,0.653465346534653,-1128.21519936972,-388.339920948617,0.603960396039604,-112.49686558504,350.551806867596
281,0.574257425742574,-467.396142067396,-1138.63845836603,0.643564356435644,-578.783505743652,-1174.08914509341,0.653465346534653,-1055.46229011006,-31.4718614718611,0.603960396039604,-57.7349608231359,350.551806867596
282,0.574257425742574,-669.214323885578,-1291.2700373134,0.683168316831683,447.63580126389,88.024606358578,0.663366336633663,-936.180567335088,-92.539055147751,0.613861386138614,60.4468573586821,250.551806867596
283,0.584158415841584,-267.547657218911,-976.2700373134,0.673267326732673,409.718177758031,35.8236544314589,0.653465346534653,-1255.42299157751,-321.521739130435,0.603960396039604,-72.8864759746509,465.551806867596
