"iteration","logistic_acc","logistic_profit","logistic_utility_profit","logistic_sens","logistic_spec","logistic_auc","gbm_acc","gbm_profit","gbm_utility_profit","gbm_sens","gbm_spec","gbm_auc","rf_acc","rf_profit","rf_utility_profit","rf_sens","rf_spec","rf_auc","ann_acc","ann_profit","ann_utility_profit","ann_sens","ann_spec","ann_auc","ann_acc_mlnet","ann_profit_mlnet","ann_utility_profit_mlnet","ann_sens_mlnet","ann_spec_mlnet","ann_auc_mlnet"
88,0.693069306930693,2067.68720657734,2067.68720657734,0.666666666666667,0.714285714285714,0.690873015873016,0.683168316831683,730.313552855861,751.755307013123,0.711111111111111,0.660714285714286,0.740476190476191,0.633663366336634,-565.795879059198,352.864143336793,0.733333333333333,0.553571428571429,0.719444444444444,0.574257425742574,-638.585828240452,-551.154998200926,0.733333333333333,0.446428571428571,0.646428571428571,0.673267326732673,2052.1476145948,1352.63870056975,0.622222222222222,0.714285714285714,0.689285714285714
89,0.643564356435644,806.680860216278,906.680860216278,0.630434782608696,0.654545454545455,0.683794466403162,0.693069306930693,953.739478781787,840.846216104032,0.717391304347826,0.672727272727273,0.755335968379447,0.633663366336634,-721.087256479731,-21.304206831558,0.717391304347826,0.563636363636364,0.740711462450593,0.643564356435644,640.437464674145,1023.29460753129,0.695652173913043,0.6,0.760079051383399,0.633663366336634,1065.79511983487,1694.75793640638,0.565217391304348,0.690909090909091,0.692490118577075
90,0.643564356435644,1025.91162944705,1025.91162944705,0.622222222222222,0.660714285714286,0.685515873015873,0.683168316831683,712.04432208663,1240.98607624389,0.711111111111111,0.660714285714286,0.746031746031746,0.603960396039604,-1266.67015184523,622.129934819976,0.688888888888889,0.535714285714286,0.72797619047619,0.554455445544555,-1495.63792720687,250.883811923561,0.666666666666667,0.464285714285714,0.679365079365079,0.613861386138614,-19.5070439511668,2102.37030092618,0.555555555555556,0.660714285714286,0.706349206349206
91,0.643564356435644,1005.96278034219,1005.96278034219,0.622222222222222,0.660714285714286,0.685119047619048,0.673267326732673,525.428806315104,1164.37056047237,0.688888888888889,0.660714285714286,0.748412698412698,0.643564356435644,-441.619000950094,-375.215179916443,0.711111111111111,0.589285714285714,0.728968253968254,0.613861386138614,156.321963314397,-66.8430198505859,0.644444444444444,0.589285714285714,0.666666666666667,0.643564356435644,358.416307207479,2142.68181947299,0.6,0.678571428571429,0.695634920634921
92,0.633663366336634,848.819923199331,848.819923199331,0.6,0.660714285714286,0.669444444444444,0.693069306930693,972.83506350397,1051.23330557041,0.733333333333333,0.660714285714286,0.753174603174603,0.603960396039604,-1169.01395893329,-67.60873552739,0.711111111111111,0.517857142857143,0.733531746031746,0.633663366336634,435.211442074719,2325.21144207472,0.688888888888889,0.589285714285714,0.692460317460317,0.702970297029703,2558.3081231714,2607.23101670299,0.644444444444444,0.75,0.746031746031746
93,0.643564356435644,1020.2484946279,1020.2484946279,0.6,0.678571428571429,0.696031746031746,0.673267326732673,503.956944843242,965.799131900937,0.688888888888889,0.660714285714286,0.754761904761905,0.613861386138614,-976.914391833721,103.181307762653,0.711111111111111,0.535714285714286,0.745039682539683,0.623762376237624,-29.4179993373289,383.931470885543,0.733333333333333,0.535714285714286,0.711507936507936,0.633663366336634,1334.86508065625,2154.42785121902,0.577777777777778,0.678571428571429,0.707936507936508
94,0.663366336633663,1369.98111494876,1369.98111494876,0.608695652173913,0.709090909090909,0.674901185770751,0.663366336633663,306.839392508298,1245.79913190094,0.673913043478261,0.654545454545455,0.750592885375494,0.633663366336634,-556.914391833721,884.041096122441,0.695652173913043,0.581818181818182,0.737154150197628,0.603960396039604,-123.26855888482,-215.411416027677,0.695652173913043,0.527272727272727,0.65098814229249,0.673267326732673,1453.94444573562,2592.34208674195,0.630434782608696,0.709090909090909,0.698814229249012
95,0.673267326732673,1772.98111494876,1772.98111494876,0.608695652173913,0.727272727272727,0.706916996047431,0.643564356435644,10.7919616782592,1385.79913190094,0.630434782608696,0.654545454545455,0.733201581027668,0.603960396039604,-1191.00530092463,1075.98433806568,0.673913043478261,0.545454545454545,0.73596837944664,0.584158415841584,-670.309000445723,309.690999554277,0.630434782608696,0.545454545454545,0.673913043478261,0.653465346534653,1462.34029361534,2779.67362694867,0.521739130434783,0.763636363636364,0.725296442687747
96,0.702970297029703,2243.36620811646,2243.36620811646,0.630434782608696,0.763636363636364,0.706324110671937,0.673267326732673,596.294607180904,1837.22770332951,0.652173913043478,0.690909090909091,0.743873517786561,0.623762376237624,-779.576729496059,547.561057642402,0.673913043478261,0.581818181818182,0.748616600790514,0.623762376237624,250.476666478051,620.000476001861,0.673913043478261,0.581818181818182,0.697233201581028,0.633663366336634,698.091631882803,2548.04160783278,0.565217391304348,0.690909090909091,0.706324110671937
97,0.693069306930693,1890.63893538919,1890.63893538919,0.58695652173913,0.781818181818182,0.71304347826087,0.663366336633663,379.796290682587,1453.28830939011,0.630434782608696,0.690909090909091,0.746245059288538,0.623762376237624,-822.000971920302,461.360961442306,0.673913043478261,0.581818181818182,0.747430830039526,0.633663366336634,1564.96574493772,1402.23847221045,0.673913043478261,0.6,0.684189723320158,0.653465346534653,734.790754871424,974.040394121064,0.58695652173913,0.709090909090909,0.709881422924901
98,0.663366336633663,2323.61410174031,2323.61410174031,0.617021276595745,0.703703703703704,0.671394799054373,0.673267326732673,535.351846238143,1606.62164272345,0.638297872340426,0.703703703703704,0.758471237194641,0.633663366336634,-695.016844936175,-647.639038557694,0.659574468085106,0.611111111111111,0.749605988967691,0.643564356435644,956.535278675445,1097.96385010402,0.74468085106383,0.555555555555556,0.721828211189913,0.633663366336634,567.095960887131,920.823714614886,0.51063829787234,0.740740740740741,0.680851063829787
99,0.663366336633663,2459.54002766624,2459.54002766624,0.625,0.69811320754717,0.672955974842767,0.663366336633663,361.277772164069,1936.07698041408,0.625,0.69811320754717,0.749606918238994,0.613861386138614,-1101.69596102705,290.575247156592,0.645833333333333,0.584905660377358,0.748034591194969,0.663366336633663,988.615760499499,956.234808118546,0.708333333333333,0.622641509433962,0.72248427672956,0.633663366336634,296.289657689525,1042.90341430328,0.625,0.641509433962264,0.697720125786163
100,0.663366336633663,2453.58764671386,2453.58764671386,0.625,0.69811320754717,0.678066037735849,0.653465346534653,115.325391211688,1729.21423531604,0.625,0.679245283018868,0.749606918238994,0.653465346534653,-276.219770550865,25.759229840574,0.666666666666667,0.641509433962264,0.741941823899371,0.663366336633663,955.159975023253,1049.00311227816,0.6875,0.641509433962264,0.748427672955975,0.663366336633663,1036.07383486501,1040.54736743111,0.583333333333333,0.735849056603774,0.685141509433962
101,0.673267326732673,1922.97627172908,1922.97627172908,0.729166666666667,0.622641509433962,0.668042452830189,0.663366336633663,281.992057878355,2282.74364708075,0.666666666666667,0.660377358490566,0.762185534591195,0.613861386138614,-1086.4718713912,342.956199537544,0.666666666666667,0.566037735849057,0.745086477987421,0.673267326732673,1400.87910963192,1153.22037947319,0.791666666666667,0.566037735849057,0.743710691823899,0.643564356435644,891.651500926541,1304.67511177624,0.541666666666667,0.735849056603774,0.683962264150943
102,0.643564356435644,1333.24365140823,1333.24365140823,0.708333333333333,0.584905660377358,0.662146226415094,0.663366336633663,426.501861799923,3033.72403923761,0.645833333333333,0.679245283018868,0.75314465408805,0.633663366336634,-561.471871391201,773.97351555486,0.666666666666667,0.60377358490566,0.725825471698113,0.623762376237624,951.624460334286,1439.12446033429,0.645833333333333,0.60377358490566,0.694575471698113,0.673267326732673,1866.27585506703,2136.98773577891,0.604166666666667,0.735849056603774,0.689072327044025
103,0.663366336633663,1803.04163120621,1803.04163120621,0.723404255319149,0.611111111111111,0.669424743892829,0.663366336633663,465.390750688812,3089.27959479316,0.638297872340426,0.685185185185185,0.760441292356186,0.653465346534653,-144.197889334611,1525.9179599993,0.702127659574468,0.611111111111111,0.738573680063042,0.643564356435644,747.359192874646,517.630901558119,0.702127659574468,0.592592592592593,0.700945626477541,0.623762376237624,1172.65266666123,2092.27989128845,0.553191489361702,0.685185185185185,0.698975571315997
104,0.653465346534653,1667.32734549192,1667.32734549192,0.702127659574468,0.611111111111111,0.671985815602837,0.653465346534653,251.343131641193,2977.09472084358,0.638297872340426,0.666666666666667,0.747832939322301,0.613861386138614,-1029.02555953313,1486.99059107194,0.680851063829787,0.555555555555556,0.744877856579984,0.643564356435644,1153.798620644,2643.798620644,0.680851063829787,0.611111111111111,0.718676122931442,0.584158415841584,-547.537490436361,887.513014614144,0.468085106382979,0.685185185185185,0.662332545311269
105,0.653465346534653,1680.30031846489,1680.30031846489,0.702127659574468,0.611111111111111,0.67612293144208,0.653465346534653,344.316104614166,2566.73436048322,0.617021276595745,0.685185185185185,0.740740740740741,0.603960396039604,-1105.63741820448,1068.98472806607,0.680851063829787,0.537037037037037,0.735618597320725,0.643564356435644,1247.88638296705,1345.15911023978,0.659574468085106,0.62962962962963,0.673758865248227,0.673267326732673,1934.20553799671,1953.74842563216,0.617021276595745,0.722222222222222,0.692671394799054
106,0.633663366336634,1423.63365179822,1423.63365179822,0.659574468085106,0.611111111111111,0.649921197793538,0.653465346534653,512.649437947499,3023.20494871852,0.617021276595745,0.685185185185185,0.738376674546887,0.633663366336634,-491.100433450105,1272.85918694053,0.680851063829787,0.592592592592593,0.729511426319937,0.663366336633663,1560.55636004879,2443.55269704513,0.702127659574468,0.62962962962963,0.724192277383767,0.603960396039604,-106.920165036429,1012.22365410739,0.48936170212766,0.703703703703704,0.637903861308117
107,0.633663366336634,1367.72456088913,1367.72456088913,0.673913043478261,0.6,0.638932806324111,0.643564356435644,235.225195523256,3560.06769381656,0.608695652173913,0.672727272727273,0.725296442687747,0.613861386138614,-891.432748194184,1110.0561566375,0.652173913043478,0.581818181818182,0.70098814229249,0.603960396039604,-40.3732923521199,267.589670610843,0.695652173913043,0.527272727272727,0.674703557312253,0.673267326732673,2975.64853943971,3219.81578121565,0.543478260869565,0.781818181818182,0.687747035573123
108,0.633663366336634,1371.67713005909,1371.67713005909,0.673913043478261,0.6,0.649209486166008,0.653465346534653,326.875027173088,3500.97678472565,0.630434782608696,0.672727272727273,0.731620553359684,0.603960396039604,-1134.87513700742,1945.58279988154,0.652173913043478,0.563636363636364,0.706719367588933,0.574257425742574,-371.894882920352,787.42329889783,0.630434782608696,0.527272727272727,0.629249011857708,0.574257425742574,-501.784172775611,1522.11130372856,0.521739130434783,0.618181818181818,0.621343873517787
109,0.643564356435644,1615.62969922906,1615.62969922906,0.695652173913043,0.6,0.646837944664032,0.643564356435644,226.134286432347,4659.11403962761,0.58695652173913,0.690909090909091,0.730830039525692,0.603960396039604,-1049.87513700742,2447.01137131011,0.652173913043478,0.563636363636364,0.71600790513834,0.584158415841584,-216.269137325903,-534.364375421141,0.630434782608696,0.545454545454545,0.631620553359684,0.554455445544555,-612.91818369223,1526.75588619923,0.521739130434783,0.581818181818182,0.600395256916996
110,0.643564356435644,1603.23653683589,1603.23653683589,0.695652173913043,0.6,0.646837944664032,0.633663366336634,-6.2588759608159,4642.44737296094,0.58695652173913,0.672727272727273,0.738339920948617,0.603960396039604,-1188.44476998881,2451.81175611049,0.630434782608696,0.581818181818182,0.715612648221344,0.643564356435644,1351.20133693418,1090.09022582307,0.673913043478261,0.618181818181818,0.679051383399209,0.584158415841584,-705.04073103217,2186.65738566595,0.5,0.654545454545455,0.649407114624506
111,0.643564356435644,2061.56987016923,2061.56987016923,0.695652173913043,0.6,0.646837944664032,0.643564356435644,238.741124039184,4438.19900694787,0.608695652173913,0.672727272727273,0.725296442687747,0.613861386138614,-781.825201744533,2885.43729723603,0.673913043478261,0.563636363636364,0.708695652173913,0.594059405940594,-79.1490112812919,166.877044195565,0.608695652173913,0.581818181818182,0.646640316205534,0.584158415841584,664.132598625031,1530.32966243079,0.434782608695652,0.709090909090909,0.657707509881423
112,0.633663366336634,1946.18525478461,1946.18525478461,0.695652173913043,0.581818181818182,0.637549407114624,0.633663366336634,128.118413416473,4659.11403962761,0.58695652173913,0.672727272727273,0.722134387351779,0.594059405940594,-1274.06748061153,3380.34470464344,0.630434782608696,0.563636363636364,0.702766798418972,0.574257425742574,-312.435806920355,-311.695066179614,0.608695652173913,0.545454545454545,0.677865612648221,0.574257425742574,429.842944068898,768.110714945365,0.478260869565217,0.654545454545455,0.601185770750988
113,0.623762376237624,1676.18525478461,1676.18525478461,0.695652173913043,0.563636363636364,0.63102766798419,0.613861386138614,-276.946521648461,4242.44737296094,0.565217391304348,0.654545454545455,0.722134387351779,0.584158415841584,-1340.4960520401,3093.67803797677,0.608695652173913,0.563636363636364,0.693083003952569,0.613861386138614,668.656168736837,467.340379263153,0.673913043478261,0.563636363636364,0.697233201581028,0.554455445544555,-620.474516248562,480.240919684266,0.5,0.6,0.579841897233202
114,0.623762376237624,1676.18525478461,1676.18525478461,0.680851063829787,0.574074074074074,0.621749408983452,0.613861386138614,-295.21491991686,4368.20494871852,0.574468085106383,0.648148148148148,0.718676122931442,0.574257425742574,-1502.54013283031,2471.50872580746,0.595744680851064,0.555555555555556,0.669424743892829,0.594059405940594,-182.035506737447,1258.73139302945,0.595744680851064,0.592592592592593,0.654846335697399,0.554455445544555,-1040.30572368847,578.032604649863,0.51063829787234,0.592592592592593,0.626871552403467
115,0.633663366336634,2685.27616387552,2685.27616387552,0.666666666666667,0.60377358490566,0.638561320754717,0.613861386138614,-269.587679773491,3911.73436048322,0.5625,0.660377358490566,0.718946540880503,0.594059405940594,-1172.95636950041,2816.50872580746,0.625,0.566037735849057,0.695754716981132,0.643564356435644,1052.4322619247,978.762160096699,0.729166666666667,0.566037735849057,0.692610062893082,0.564356435643564,-435.435408818152,2089.3986460159,0.458333333333333,0.660377358490566,0.621069182389937
116,0.633663366336634,2706.70473530409,2706.70473530409,0.666666666666667,0.60377358490566,0.638168238993711,0.643564356435644,305.896191194251,4411.73436048322,0.625,0.660377358490566,0.72248427672956,0.603960396039604,-826.527798071844,3082.01137131011,0.625,0.584905660377358,0.687696540880503,0.594059405940594,-139.569856445709,530.265722840672,0.708333333333333,0.490566037735849,0.665487421383648,0.584158415841584,53.5436153782641,1020.75862259327,0.479166666666667,0.679245283018868,0.609669811320755
117,0.623762376237624,2552.65068125004,2552.65068125004,0.653061224489796,0.596153846153846,0.633437990580848,0.633663366336634,84.4624579958121,4287.68030642917,0.612244897959184,0.653846153846154,0.714678178963893,0.584158415841584,-1317.05244036119,2797.01137131011,0.63265306122449,0.538461538461538,0.691718995290424,0.633663366336634,743.105440973159,1006.78965149947,0.63265306122449,0.634615384615385,0.65894819466248,0.554455445544555,19.584002262642,1015.21892289756,0.510204081632653,0.596153846153846,0.621664050235479
118,0.633663366336634,1844.80754399513,1844.80754399513,0.666666666666667,0.60377358490566,0.647798742138365,0.633663366336634,85.3422233917061,3991.0136397625,0.583333333333333,0.679245283018868,0.726415094339623,0.603960396039604,-930.034896501543,3002.93729723603,0.666666666666667,0.547169811320755,0.707350628930818,0.584158415841584,-212.903374996619,180.906148812905,0.604166666666667,0.566037735849057,0.659591194968553,0.584158415841584,484.63576209701,1562.36897659493,0.479166666666667,0.679245283018868,0.609276729559748
119,0.643564356435644,1866.41053038073,1866.41053038073,0.612244897959184,0.673076923076923,0.648547880690738,0.613861386138614,-360.299446766093,4201.0136397625,0.591836734693878,0.634615384615385,0.710361067503925,0.603960396039604,-1010.51876746928,2978.43994273868,0.612244897959184,0.596153846153846,0.685243328100471,0.574257425742574,364.291803343732,919.291803343732,0.673469387755102,0.480769230769231,0.652668759811617,0.594059405940594,794.499304351856,766.851862188286,0.510204081632653,0.673076923076923,0.629120879120879
120,0.643564356435644,1852.9029051084,1852.9029051084,0.591836734693878,0.692307692307692,0.638147566718995,0.623762376237624,-134.998821465468,4101.0136397625,0.591836734693878,0.653846153846154,0.705651491365777,0.594059405940594,-1125.11541179945,3128.67803797678,0.612244897959184,0.576923076923077,0.697802197802198,0.653465346534653,1209.23726831982,1323.83651152588,0.693877551020408,0.615384615384615,0.68171114599686,0.554455445544555,-851.015993554746,492.374432444377,0.448979591836735,0.653846153846154,0.59850863422292
121,0.623762376237624,1566.16455385392,1566.16455385392,0.551020408163265,0.692307692307692,0.61734693877551,0.623762376237624,-111.766498233145,4246.46818521705,0.591836734693878,0.653846153846154,0.701726844583987,0.594059405940594,-1202.52382083257,2881.50872580746,0.63265306122449,0.557692307692308,0.696428571428571,0.594059405940594,50.837745137689,-233.717810417867,0.591836734693878,0.596153846153846,0.631868131868132,0.584158415841584,832.188097040649,695.521430373983,0.571428571428571,0.596153846153846,0.616169544740973
122,0.623762376237624,1476.16455385392,1476.16455385392,0.551020408163265,0.692307692307692,0.6287284144427,0.613861386138614,-303.498099964746,4246.46818521705,0.591836734693878,0.634615384615385,0.705651491365777,0.613861386138614,-787.523820832573,3166.27063056937,0.653061224489796,0.576923076923077,0.698587127158556,0.663366336633663,1279.52854327929,1279.52854327929,0.755102040816326,0.576923076923077,0.725667189952904,0.594059405940594,512.717639961495,789.142556243685,0.489795918367347,0.692307692307692,0.628335949764521
123,0.594059405940594,726.751536348334,726.751536348334,0.58,0.607843137254902,0.591372549019608,0.623762376237624,-247.43749390414,4256.46818521705,0.6,0.647058823529412,0.720392156862745,0.613861386138614,-809.680683577671,2944.8420591408,0.66,0.568627450980392,0.701176470588235,0.594059405940594,-184.378077686828,1133.95525564651,0.62,0.568627450980392,0.683921568627451,0.603960396039604,262.765925009782,783.964081691809,0.5,0.705882352941177,0.612941176470588
124,0.702970297029703,3421.62712206791,3421.62712206791,0.673469387755102,0.730769230769231,0.702119309262166,0.623762376237624,-230.121476588122,3936.46818521705,0.591836734693878,0.653846153846154,0.718602825745683,0.603960396039604,-1016.71075876564,2934.6039639027,0.63265306122449,0.576923076923077,0.710361067503925,0.613861386138614,71.0700514064751,148.697377640613,0.673469387755102,0.557692307692308,0.661695447409733,0.584158415841584,-737.903478050926,2091.86342171598,0.530612244897959,0.634615384615385,0.654631083202512
125,0.712871287128713,3799.40489984569,3799.40489984569,0.653061224489796,0.769230769230769,0.711145996860282,0.633663366336634,-47.9665944332399,3814.24596299483,0.612244897959184,0.653846153846154,0.719387755102041,0.603960396039604,-1150.46032876908,3012.93729723603,0.653061224489796,0.557692307692308,0.707221350078493,0.584158415841584,-116.952662382829,-34.2122144249889,0.714285714285714,0.461538461538462,0.643642072213501,0.653465346534653,1169.28810653196,1792.09189694445,0.551020408163265,0.75,0.658163265306122
126,0.673267326732673,2619.11389455468,2619.11389455468,0.591836734693878,0.75,0.670918367346939,0.623762376237624,-297.96659443324,4314.24596299483,0.612244897959184,0.634615384615385,0.716248037676609,0.603960396039604,-955.712429609416,3146.10228040102,0.673469387755102,0.538461538461538,0.70074568288854,0.623762376237624,686.173213351742,1648.11765779619,0.693877551020408,0.557692307692308,0.687990580847724,0.594059405940594,186.762226614779,317.602907672853,0.489795918367347,0.692307692307692,0.6212715855573
127,0.663366336633663,1956.53452947532,1956.53452947532,0.673469387755102,0.653846153846154,0.663657770800628,0.623762376237624,-210.46659443324,4514.24596299483,0.612244897959184,0.634615384615385,0.708006279434851,0.603960396039604,-1034.38890019765,3254.6039639027,0.673469387755102,0.538461538461538,0.709772370486656,0.683168316831683,1971.28744161953,2074.19243136663,0.714285714285714,0.653846153846154,0.731946624803768,0.584158415841584,-337.259512515656,2445.54427789683,0.530612244897959,0.634615384615385,0.627158555729984
128,0.623762376237624,1312.66247560326,1312.66247560326,0.591836734693878,0.653846153846154,0.630298273155416,0.633663366336634,-90.8222602727769,4333.44824219711,0.612244897959184,0.653846153846154,0.713500784929356,0.594059405940594,-1258.08422448121,3152.93729723603,0.673469387755102,0.519230769230769,0.701138147566719,0.603960396039604,898.760412363427,1579.71279331581,0.673469387755102,0.538461538461538,0.655808477237049,0.544554455445545,-855.927470966222,1861.66512162637,0.36734693877551,0.711538461538462,0.588697017268446
129,0.633663366336634,1552.66247560326,1552.66247560326,0.6,0.666666666666667,0.642352941176471,0.643564356435644,128.735684769039,4233.44824219711,0.64,0.647058823529412,0.71921568627451,0.574257425742574,-1652.93098189763,3169.6039639027,0.62,0.529411764705882,0.70156862745098,0.673267326732673,1459.65368362754,2603.33789415386,0.68,0.666666666666667,0.697647058823529,0.594059405940594,846.479936441186,1612.21753217878,0.5,0.686274509803922,0.613333333333333
130,0.653465346534653,1587.31437764647,1587.31437764647,0.666666666666667,0.64,0.682941176470588,0.653465346534653,300.16425619761,3924.87681362568,0.647058823529412,0.66,0.726666666666667,0.603960396039604,-1080.07383904048,3300.79444009318,0.627450980392157,0.58,0.711176470588235,0.633663366336634,1312.28652012294,1671.14366298009,0.705882352941177,0.56,0.695294117647059,0.613861386138614,357.34074230199,2028.86856931369,0.509803921568627,0.72,0.683529411764706
131,0.653465346534653,1547.79824861421,1547.79824861421,0.666666666666667,0.64,0.672549019607843,0.643564356435644,45.6481271653521,4040.36068459342,0.627450980392157,0.66,0.722745098039216,0.613861386138614,-914.589968072743,2961.51640629901,0.627450980392157,0.6,0.708627450980392,0.623762376237624,387.205102916701,334.783450495049,0.647058823529412,0.6,0.698039215686274,0.603960396039604,-72.8114575837299,693.664609593601,0.509803921568627,0.7,0.6
132,0.643564356435644,1443.79824861421,1443.79824861421,0.647058823529412,0.64,0.668235294117647,0.643564356435644,151.648127165352,3540.36068459342,0.627450980392157,0.66,0.711764705882353,0.574257425742574,-1584.09261357539,3040.60731538992,0.588235294117647,0.56,0.690588235294118,0.673267326732673,2526.46229613553,1885.26280934781,0.666666666666667,0.68,0.715294117647059,0.574257425742574,322.512777812612,1365.46149576133,0.450980392156863,0.7,0.627450980392157
133,0.633663366336634,1203.79824861421,1203.79824861421,0.627450980392157,0.64,0.657647058823529,0.633663366336634,-152.425946908722,3540.36068459342,0.627450980392157,0.64,0.726666666666667,0.603960396039604,-1143.70275002763,3047.70688248949,0.627450980392157,0.58,0.714313725490196,0.702970297029703,1829.12651597366,2526.74556359271,0.745098039215686,0.66,0.730196078431373,0.584158415841584,561.605022122248,924.2106773366,0.470588235294118,0.7,0.635294117647059
134,0.633663366336634,1100.16188497785,1100.16188497785,0.627450980392157,0.64,0.657647058823529,0.653465346534653,322.708733225958,3896.72432095705,0.647058823529412,0.66,0.731372549019608,0.594059405940594,-1295.23671714983,2755.15276993538,0.647058823529412,0.54,0.713725490196078,0.623762376237624,297.315364635659,681.601078921373,0.686274509803922,0.56,0.715686274509804,0.613861386138614,511.084391384224,883.641946550477,0.470588235294118,0.76,0.666666666666667
135,0.653465346534653,1665.16188497785,1665.16188497785,0.615384615384615,0.693877551020408,0.649921507064364,0.653465346534653,168.011763528988,3536.72432095705,0.634615384615385,0.673469387755102,0.734301412872841,0.613861386138614,-952.829309742426,2465.08783487044,0.634615384615385,0.591836734693878,0.72350863422292,0.653465346534653,1086.50737419851,1020.70650839765,0.692307692307692,0.612244897959184,0.695839874411303,0.633663366336634,169.263619563453,2358.71465162318,0.538461538461538,0.73469387755102,0.706828885400314
136,0.653465346534653,1694.2159390319,1694.2159390319,0.615384615384615,0.693877551020408,0.649921507064364,0.653465346534653,232.991743508968,3690.77837501111,0.634615384615385,0.673469387755102,0.737833594976452,0.623762376237624,-766.420758333875,2535.08783487044,0.653846153846154,0.591836734693878,0.714874411302983,0.663366336633663,874.76726267579,914.507914181149,0.730769230769231,0.591836734693878,0.709183673469388,0.564356435643564,-697.79025249042,851.906717206551,0.442307692307692,0.693877551020408,0.654238618524333
137,0.653465346534653,1678.19862301459,1678.19862301459,0.615384615384615,0.693877551020408,0.649921507064364,0.653465346534653,260.745471262696,3740.47534470808,0.634615384615385,0.673469387755102,0.742150706436421,0.633663366336634,-472.438074351191,2484.13545391806,0.653846153846154,0.612244897959184,0.734301412872841,0.633663366336634,-60.5416776721859,414.458322327814,0.711538461538462,0.551020408163265,0.706043956043956,0.554455445544555,-1062.01186208287,642.458594996281,0.461538461538462,0.653061224489796,0.608712715855573
138,0.633663366336634,1108.19862301459,1208.19862301459,0.60377358490566,0.666666666666667,0.640526729559748,0.663366336633663,308.897963931317,3540.47534470808,0.641509433962264,0.6875,0.732311320754717,0.633663366336634,-412.438074351191,2064.84973963235,0.679245283018868,0.583333333333333,0.706564465408805,0.643564356435644,819.474889992115,1937.25266776989,0.679245283018868,0.604166666666667,0.702437106918239,0.603960396039604,-371.086883395746,2463.52850121964,0.566037735849057,0.645833333333333,0.649764150943396
139,0.623762376237624,1058.19862301459,1058.19862301459,0.60377358490566,0.645833333333333,0.652319182389937,0.663366336633663,305.80272583608,3197.14201137474,0.660377358490566,0.666666666666667,0.737421383647799,0.623762376237624,-903.125905039021,2374.84973963235,0.641509433962264,0.604166666666667,0.720518867924528,0.613861386138614,-135.896363244262,-416.47705706025,0.641509433962264,0.583333333333333,0.645833333333333,0.613861386138614,-52.1577368579039,1380.73922125645,0.528301886792453,0.708333333333333,0.628537735849057
140,0.653465346534653,1514.80035461632,1514.80035461632,0.62962962962963,0.680851063829787,0.661347517730496,0.653465346534653,-42.833637800284,3498.50564773838,0.62962962962963,0.680851063829787,0.74113475177305,0.633663366336634,-765.333697246814,1713.42116820378,0.648148148148148,0.617021276595745,0.729905437352246,0.574257425742574,-778.102993429759,-875.391353218119,0.574074074074074,0.574468085106383,0.662726556343578,0.643564356435644,1284.44761345795,2133.26213227247,0.537037037037037,0.765957446808511,0.670606776989756
141,0.653465346534653,1516.46702128298,1516.46702128298,0.62962962962963,0.680851063829787,0.665287628053586,0.663366336633663,241.18752622088,3358.50564773838,0.62962962962963,0.702127659574468,0.741922773837667,0.683168316831683,272.805620191241,2257.07196185457,0.703703703703704,0.659574468085106,0.730693459416864,0.564356435643564,-894.44462234172,36.571420439029,0.574074074074074,0.553191489361702,0.646572104018913,0.594059405940594,567.446065137201,1060.39478308592,0.481481481481481,0.723404255319149,0.641055949566588
142,0.693069306930693,2194.36948896806,2194.36948896806,0.660377358490566,0.729166666666667,0.694772012578616,0.683168316831683,625.261600294954,3258.50564773838,0.679245283018868,0.6875,0.749606918238994,0.623762376237624,-861.411391482402,2334.84973963235,0.622641509433962,0.625,0.736438679245283,0.603960396039604,-63.324781117514,-490.830608623341,0.679245283018868,0.520833333333333,0.639937106918239,0.633663366336634,1352.59667241264,1926.80239422705,0.471698113207547,0.8125,0.656446540880503
143,0.673267326732673,2611.95427155284,2611.95427155284,0.60377358490566,0.75,0.67688679245283,0.653465346534653,-6.63548111825699,3738.50564773838,0.660377358490566,0.645833333333333,0.749606918238994,0.633663366336634,-607.034499431487,2447.70688248949,0.679245283018868,0.583333333333333,0.732114779874214,0.663366336633663,841.961252261085,341.340134248663,0.69811320754717,0.625,0.658018867924528,0.584158415841584,49.822554421125,1064.60594229708,0.471698113207547,0.708333333333333,0.669025157232704
144,0.623762376237624,1979.81075462672,1979.81075462672,0.519230769230769,0.73469387755102,0.626962323390895,0.653465346534653,118.602614119838,3891.83898107171,0.673076923076923,0.63265306122449,0.737441130298273,0.623762376237624,-649.771179842192,2263.42116820378,0.653846153846154,0.591836734693878,0.732731554160126,0.683168316831683,1731.0644981674,1470.67988278278,0.711538461538462,0.653061224489796,0.719387755102041,0.584158415841584,308.224843524678,381.305651605486,0.5,0.673469387755102,0.631475667189953
145,0.603960396039604,1418.20299062765,1418.20299062765,0.557692307692308,0.653061224489796,0.605376766091052,0.653465346534653,203.364518881743,3976.83898107171,0.673076923076923,0.63265306122449,0.723312401883831,0.613861386138614,-797.866417937429,3136.51640629901,0.673076923076923,0.551020408163265,0.717817896389325,0.574257425742574,-790.935201006212,327.90679033578,0.634615384615385,0.510204081632653,0.595368916797488,0.603960396039604,104.45458905316,1230.22596743324,0.538461538461538,0.673469387755102,0.633045525902669
