"iteration","logistic_acc","logistic_profit","logistic_utility_profit","logistic_sens","logistic_spec","logistic_auc","gbm_acc","gbm_profit","gbm_utility_profit","gbm_sens","gbm_spec","gbm_auc","rf_acc","rf_profit","rf_utility_profit","rf_sens","rf_spec","rf_auc","ann_acc","ann_profit","ann_utility_profit","ann_sens","ann_spec","ann_auc","ann_acc_mlnet","ann_profit_mlnet","ann_utility_profit_mlnet","ann_sens_mlnet","ann_spec_mlnet","ann_auc_mlnet","logistic_acc_nb","logistic_profit_nb","logistic_utility_profit_nb","logistic_sens_nb","logistic_spec_nb","logistic_auc_nb","gbm_acc_nb","gbm_profit_nb","gbm_utility_profit_nb","gbm_sens_nb","gbm_spec_nb","gbm_auc_nb","rf_acc_nb","rf_profit_nb","rf_utility_profit_nb","rf_sens_nb","rf_spec_nb","rf_auc_nb","logistic_acc_b","logistic_profit_b","logistic_utility_profit_b","logistic_sens_b","logistic_spec_b","logistic_auc_b","gbm_acc_b","gbm_profit_b","gbm_utility_profit_b","gbm_sens_b","gbm_spec_b","gbm_auc_b","rf_acc_b","rf_profit_b","rf_utility_profit_b","rf_sens_b","rf_spec_b","rf_auc_b","ann_acc_b","ann_profit_b","ann_utility_profit_b","ann_sens_b","ann_spec_b","ann_auc_b","ann_acc_nb","ann_profit_nb","ann_utility_profit_nb","ann_sens_nb","ann_spec_nb","ann_auc_nb","ann_acc_nb_mlnet","ann_profit_nb_mlnet","ann_utility_profit_nb_mlnet","ann_sens_nb_mlnet","ann_spec_nb_mlnet","ann_auc_nb_mlnet"
215,0.633663366336634,941.168676798835,927.114622744781,0.688524590163934,0.55,0.668852459016393,0.732673267326733,1146.87703453305,445.557941792881,0.786885245901639,0.65,0.764344262295082,0.653465346534653,-585.61907852153,-1068.7987012987,0.721311475409836,0.55,0.717213114754098,0.643564356435644,178.238257164695,-93.352651926214,0.672131147540984,0.6,0.651229508196721,0.455445544554455,-2659.60846564146,-2828.37462084137,0.426229508196721,0.5,0.480737704918033,0.663366336633663,1682.8353434655,1972.8353434655,0.704918032786885,0.6,0.690163934426229,0.683168316831683,619.210365502287,1250.68095373758,0.737704918032787,0.6,0.708196721311475,0.643564356435644,-374.811222931065,-733.205815923208,0.721311475409836,0.525,0.713934426229508,0.663366336633663,-648.156410283,-524.821024453512,0.721311475409836,0.575,0.730737704918033,0.613861386138614,143.57413417104,517.28084412775,0.639344262295082,0.575,0.657377049180328,0.653465346534653,500.077925811377,363.133417480326,0.704918032786885,0.575,0.693852459016393,0.603960396039604,-1331.09545381028,-1752.47146296602,0.557377049180328,0.675,0.729508196721312,0.574257425742574,-365.682331458581,-431.647243739282,0.60655737704918,0.525,0.612704918032787,0.574257425742574,-365.682331458581,-431.647243739282,0.60655737704918,0.525,0.612704918032787
216,0.633663366336634,856.55329218345,842.499238129396,0.688524590163934,0.55,0.663114754098361,0.722772277227723,832.261649917668,292.926362845513,0.770491803278688,0.65,0.763524590163934,0.653465346534653,-863.768945895536,-626.071428571429,0.721311475409836,0.55,0.723770491803279,0.683168316831683,1036.04042834748,574.405812962863,0.721311475409836,0.625,0.686065573770492,0.554455445544555,-764.619968797642,-2298.38251649394,0.491803278688525,0.65,0.581967213114754,0.663366336633663,1598.21995885012,1888.21995885012,0.704918032786885,0.6,0.685245901639344,0.673267326732673,652.187573479495,758.658161714789,0.721311475409836,0.6,0.715163934426229,0.673267326732673,43.5270651898311,-608.205815923208,0.754098360655738,0.55,0.729098360655738,0.673267326732673,-532.771794898385,-480.376580009068,0.737704918032787,0.575,0.738524590163934,0.594059405940594,-372.814433401739,75.481021143716,0.60655737704918,0.575,0.674180327868852,0.663366336633663,615.462541195992,779.006433353341,0.704918032786885,0.6,0.695901639344262,0.623762376237624,-1065.71083842566,-570.507981451453,0.590163934426229,0.675,0.739344262295082,0.673267326732673,1507.7967307095,1441.13006404283,0.688524590163934,0.65,0.715983606557377,0.673267326732673,1507.7967307095,1441.13006404283,0.688524590163934,0.65,0.715983606557377
217,0.623762376237624,706.55329218345,692.499238129396,0.683333333333333,0.536585365853659,0.647967479674797,0.722772277227723,831.477336192178,-41.942058207119,0.766666666666667,0.658536585365854,0.765853658536585,0.633663366336634,-1086.45648730011,-670.162337662338,0.666666666666667,0.585365853658537,0.728252032520325,0.603960396039604,-57.030354637098,40.469645362902,0.633333333333333,0.560975609756098,0.671544715447154,0.514851485148515,-1701.10856422067,-1859.3160703161,0.483333333333333,0.560975609756098,0.591869918699187,0.653465346534653,1448.21995885012,1738.21995885012,0.7,0.585365853658537,0.673577235772358,0.653465346534653,-49.571685779765,-49.5825790259519,0.7,0.585365853658537,0.713821138211382,0.673267326732673,7.31494397770901,-1099.1149068323,0.766666666666667,0.536585365853659,0.702235772357724,0.673267326732673,-543.556108623875,-505.376580009068,0.733333333333333,0.585365853658537,0.744308943089431,0.613861386138614,-67.765413793895,223.560343781862,0.616666666666667,0.609756097560976,0.684146341463415,0.673267326732673,754.678227470502,418.222119627851,0.716666666666667,0.609756097560976,0.713821138211382,0.633663366336634,-1172.79400036177,427.918347723942,0.65,0.609756097560976,0.744715447154472,0.594059405940594,-322.87384121588,-56.207174549213,0.65,0.51219512195122,0.642276422764228,0.594059405940594,-322.87384121588,-56.207174549213,0.65,0.51219512195122,0.642276422764228
218,0.613861386138614,583.023880418744,1018.96982636469,0.677966101694915,0.523809523809524,0.643664245359161,0.712871287128713,683.873850353398,567.926362845513,0.76271186440678,0.642857142857143,0.753833736884584,0.653465346534653,-641.122262701185,-13.7987012987019,0.694915254237288,0.595238095238095,0.703591606133979,0.613861386138614,-546.266195049409,-615.945715063614,0.661016949152542,0.547619047619048,0.633979015334947,0.544554455445545,-895.848691243402,-1847.37722271869,0.508474576271186,0.595238095238095,0.529055690072639,0.643564356435644,1324.69054708541,2064.69054708541,0.694915254237288,0.571428571428571,0.670298627925747,0.693069306930693,1230.71617682488,1163.21617682488,0.711864406779661,0.666666666666667,0.691686844229217,0.613861386138614,-1163.91173026687,-589.114906832299,0.694915254237288,0.5,0.697134786117837,0.663366336633663,-667.085520388581,-405.376580009068,0.728813559322034,0.571428571428571,0.727602905569007,0.603960396039604,-311.597855861632,325.030932017156,0.627118644067797,0.571428571428571,0.657788539144471,0.663366336633663,631.148815705796,386.611899782337,0.711864406779661,0.595238095238095,0.696933010492332,0.603960396039604,-1460.02456391586,-556.301544159555,0.576271186440678,0.642857142857143,0.725181598062954,0.693069306930693,1909.77914906869,1489.77914906869,0.745762711864407,0.619047619047619,0.688458434221146,0.693069306930693,1909.77914906869,1489.77914906869,0.745762711864407,0.619047619047619,0.688458434221146
219,0.613861386138614,602.322126032779,888.268071978725,0.677966101694915,0.523809523809524,0.645278450363196,0.702970297029703,457.246170041507,320.557941792882,0.76271186440678,0.619047619047619,0.746973365617433,0.623762376237624,-1210.11073037386,-740.162337662338,0.661016949152542,0.571428571428571,0.727401129943503,0.564356435643564,-1162.5465271056,-673.498908057983,0.610169491525424,0.5,0.631557707828894,0.504950495049505,-1642.88398631823,-2388.92908890081,0.474576271186441,0.547619047619048,0.536723163841808,0.653465346534653,1808.98879269945,2117.32212603278,0.694915254237288,0.595238095238095,0.677562550443906,0.663366336633663,705.808457239698,788.851935500568,0.694915254237288,0.619047619047619,0.694915254237288,0.623762376237624,-790.687265944005,-362.158385093169,0.745762711864407,0.452380952380952,0.69774011299435,0.663366336633663,-647.787274774546,-438.709913342401,0.728813559322034,0.571428571428571,0.725181598062954,0.584158415841584,-927.299610247597,-203.515940213927,0.627118644067797,0.523809523809524,0.629136400322841,0.653465346534653,345.447061319831,513.99095347718,0.711864406779661,0.571428571428571,0.697134786117837,0.613861386138614,-1180.72631830182,-600.232963617292,0.576271186440678,0.666666666666667,0.725585149313963,0.633663366336634,744.03845214378,835.993580348909,0.677966101694915,0.571428571428571,0.666263115415658,0.633663366336634,744.03845214378,835.993580348909,0.677966101694915,0.571428571428571,0.666263115415658
220,0.603960396039604,277.322126032779,349.159732870386,0.677966101694915,0.5,0.642453591606134,0.712871287128713,773.172095967433,254.724608459548,0.76271186440678,0.642857142857143,0.741727199354318,0.673267326732673,-265.793421273946,-447.132034632035,0.728813559322034,0.595238095238095,0.723970944309927,0.564356435643564,-915.879811491913,-425.879811491913,0.525423728813559,0.619047619047619,0.6545601291364,0.623762376237624,566.337829541516,-602.002428219181,0.593220338983051,0.666666666666667,0.601291364003228,0.643564356435644,1118.27450698516,1819.53010324076,0.711864406779661,0.547619047619048,0.675948345439871,0.673267326732673,630.254882274358,801.431352862593,0.711864406779661,0.619047619047619,0.718321226795803,0.673267326732673,254.553182013834,-981.071428571429,0.779661016949153,0.523809523809524,0.694915254237288,0.673267326732673,-473.713200700472,-247.96917260166,0.745762711864407,0.571428571428571,0.736077481840194,0.584158415841584,-908.663246611233,-47.337489035475,0.627118644067797,0.523809523809524,0.657384987893462,0.643564356435644,145.447061319831,369.546509032736,0.711864406779661,0.547619047619048,0.697941888619855,0.613861386138614,-1263.80324137875,-1051.89541389136,0.593220338983051,0.642857142857143,0.730831315577078,0.643564356435644,855.018945150136,529.610042458625,0.677966101694915,0.595238095238095,0.64729620661824,0.643564356435644,855.018945150136,529.610042458625,0.677966101694915,0.595238095238095,0.64729620661824
221,0.603960396039604,277.322126032779,535.085658796312,0.689655172413793,0.488372093023256,0.633119486768244,0.712871287128713,623.912836708174,433.891275126215,0.775862068965517,0.627906976744186,0.7514033680834,0.663366336633663,-357.956946154862,-443.495670995671,0.724137931034483,0.581395348837209,0.733961507618284,0.613861386138614,-24.4514160239439,-211.565753592002,0.603448275862069,0.627906976744186,0.632718524458701,0.534653465346535,-918.861581282962,-1046.91757222688,0.46551724137931,0.627906976744186,0.622293504410585,0.633663366336634,858.27450698516,1012.86343657409,0.724137931034483,0.511627906976744,0.668404170008019,0.673267326732673,771.921924570203,1051.9219245702,0.706896551724138,0.627906976744186,0.706094627105052,0.673267326732673,-50.249555506295,-1119.1149068323,0.758620689655172,0.558139534883721,0.732157177225341,0.683168316831683,-307.046534033805,-97.96917260166,0.758620689655172,0.581395348837209,0.743785084202085,0.603960396039604,-515.040058205436,-664.37618260735,0.637931034482759,0.558139534883721,0.637931034482759,0.653465346534653,392.113727986498,25.3545898408161,0.706896551724138,0.581395348837209,0.706295108259824,0.683168316831683,-307.046534033805,-196.269702975265,0.758620689655172,0.581395348837209,0.745388933440257,0.663366336633663,997.925484998205,682.233268717753,0.689655172413793,0.627906976744186,0.665597433841219,0.663366336633663,997.925484998205,682.233268717753,0.689655172413793,0.627906976744186,0.665597433841219
222,0.613861386138614,527.322126032779,635.085658796312,0.689655172413793,0.511627906976744,0.640336808340016,0.732673267326733,1077.54920034454,-44.896603661663,0.793103448275862,0.651162790697674,0.752606255012029,0.633663366336634,-1153.81054907368,-858.798701298702,0.706896551724138,0.534883720930233,0.725541299117883,0.603960396039604,-451.868253572359,-495.316529434428,0.655172413793103,0.534883720930233,0.623897353648757,0.534653465346535,-920.325063759308,-1295.77960921385,0.5,0.581395348837209,0.596230954290297,0.663366336633663,1654.20043291109,1612.86343657409,0.724137931034483,0.581395348837209,0.67682437850842,0.663366336633663,568.611487542729,429.395801268219,0.706896551724138,0.604651162790698,0.70168404170008,0.633663366336634,-817.442638257847,-789.114906832299,0.775862068965517,0.441860465116279,0.698476343223737,0.683168316831683,-343.410170397441,18.697494065007,0.758620689655172,0.581395348837209,0.748997594226143,0.603960396039604,-453.360216308202,-877.034458732445,0.603448275862069,0.604651162790698,0.653568564554932,0.673267326732673,676.204637077407,315.175879662107,0.724137931034483,0.604651162790698,0.707898957497995,0.623762376237624,-1164.96874254425,-771.482442621281,0.603448275862069,0.651162790697674,0.751804330392943,0.584158415841584,-935.151132973662,-1211.69738365784,0.586206896551724,0.581395348837209,0.61186848436247,0.584158415841584,-935.151132973662,-1211.69738365784,0.586206896551724,0.581395348837209,0.61186848436247
223,0.603960396039604,417.322126032779,525.085658796312,0.672413793103448,0.511627906976744,0.63392141138733,0.722772277227723,818.825796089219,272.213325416351,0.793103448275862,0.627906976744186,0.761828388131516,0.673267326732673,-294.463964259365,-280.162337662338,0.741379310344828,0.581395348837209,0.745990376904571,0.564356435643564,-1118.45671187694,-553.32990028274,0.586206896551724,0.534883720930233,0.610665597433841,0.475247524752475,-2610.77359670784,-1427.58902543116,0.448275862068966,0.511627906976744,0.550922213311949,0.653465346534653,1544.20043291109,1502.86343657409,0.706896551724138,0.581395348837209,0.672012830793905,0.722772277227723,1534.74585642104,1834.1665337829,0.775862068965517,0.651162790697674,0.719727345629511,0.633663366336634,-841.077336865991,-976.071428571429,0.741379310344828,0.488372093023256,0.692261427425822,0.683168316831683,-332.13357465276,18.697494065007,0.758620689655172,0.581395348837209,0.748997594226143,0.603960396039604,-354.293765491058,-320.284025231317,0.620689655172414,0.581395348837209,0.650360866078589,0.663366336633663,407.481232822088,680.896919851232,0.724137931034483,0.581395348837209,0.705894145950281,0.653465346534653,-189.146692254113,-738.045012223778,0.586206896551724,0.744186046511628,0.752606255012029,0.653465346534653,905.931006004419,205.495980503605,0.706896551724138,0.581395348837209,0.657979149959904,0.653465346534653,905.931006004419,205.495980503605,0.706896551724138,0.581395348837209,0.657979149959904
224,0.594059405940594,300.655459366112,408.418992129645,0.666666666666667,0.5,0.620414673046252,0.702970297029703,482.159129422552,309.713325416351,0.771929824561403,0.613636363636364,0.742424242424242,0.653465346534653,-685.880461892901,-361.842179559572,0.736842105263158,0.545454545454545,0.741228070175439,0.574257425742574,-1126.01812639843,-1664.01637814668,0.701754385964912,0.409090909090909,0.543062200956938,0.544554455445545,-521.68841770887,-1198.0004989677,0.456140350877193,0.659090909090909,0.608851674641148,0.643564356435644,1427.53376624442,1386.19676990742,0.701754385964912,0.568181818181818,0.663078149920255,0.663366336633663,540.869271985989,265.289949347843,0.701754385964912,0.613636363636364,0.703748006379585,0.623762376237624,-993.600358980664,-864.114906832299,0.754385964912281,0.454545454545455,0.709928229665072,0.683168316831683,-238.800241319427,128.697494065007,0.754385964912281,0.590909090909091,0.745614035087719,0.603960396039604,-375.430129127422,-252.901870349163,0.631578947368421,0.568181818181818,0.657496012759171,0.653465346534653,240.814566155421,829.35845831277,0.719298245614035,0.568181818181818,0.706140350877193,0.623762376237624,-1060.35881346624,-380.36204322502,0.596491228070175,0.659090909090909,0.746411483253589,0.594059405940594,-284.042879758939,-401.40399087005,0.649122807017544,0.522727272727273,0.61762360446571,0.594059405940594,-284.042879758939,-401.40399087005,0.649122807017544,0.522727272727273,0.61762360446571
225,0.594059405940594,283.339442050094,391.102974813627,0.672413793103448,0.488372093023256,0.614274258219727,0.702970297029703,504.843112106534,276.379992083018,0.775862068965517,0.604651162790698,0.745388933440257,0.643564356435644,-918.110560629747,-1125.16233766234,0.706896551724138,0.558139534883721,0.72233360064154,0.524752475247525,-2114.07758456303,-2510.8724563579,0.586206896551724,0.441860465116279,0.556535685645549,0.554455445544555,-167.476769159649,-1309.45312566988,0.482758620689655,0.651162790697674,0.617882919005613,0.643564356435644,1410.2177489284,1368.88075259141,0.706896551724138,0.558139534883721,0.657177225340818,0.683168316831683,904.738831667568,426.386682727184,0.775862068965517,0.558139534883721,0.712510024057739,0.653465346534653,-391.693888258405,-1346.07142857143,0.793103448275862,0.465116279069767,0.691860465116279,0.683168316831683,-256.116258635445,28.697494065007,0.758620689655172,0.581395348837209,0.743384121892542,0.603960396039604,-431.252639949933,-447.545929993223,0.637931034482759,0.558139534883721,0.652365677626303,0.663366336633663,431.117596458451,665.722094676406,0.724137931034483,0.581395348837209,0.713512429831596,0.663366336633663,-635.081775876824,576.193525803753,0.758620689655172,0.534883720930233,0.744987971130714,0.603960396039604,341.774329347743,424.810043633457,0.672413793103448,0.511627906976744,0.667201283079391,0.603960396039604,341.774329347743,424.810043633457,0.672413793103448,0.511627906976744,0.667201283079391
226,0.594059405940594,215.932034642687,323.69556740622,0.677966101694915,0.476190476190476,0.609765940274415,0.693069306930693,167.435704699127,97.177712880739,0.76271186440678,0.595238095238095,0.742937853107345,0.643564356435644,-952.184634703821,-370.162337662338,0.694915254237288,0.571428571428571,0.737489911218725,0.653465346534653,501.235954131511,351.235954131511,0.76271186440678,0.5,0.643664245359161,0.594059405940594,269.336023001048,-888.454354736085,0.525423728813559,0.69047619047619,0.61501210653753,0.643564356435644,1342.81034152099,1301.473345184,0.711864406779661,0.547619047619048,0.6545601291364,0.693069306930693,1031.93382077432,731.933820774323,0.745762711864407,0.619047619047619,0.693301049233253,0.633663366336634,-802.181232969887,-1071.07142857143,0.745762711864407,0.476190476190476,0.707828894269572,0.683168316831683,-323.523666042852,-112.043246675734,0.76271186440678,0.571428571428571,0.745762711864407,0.564356435643564,-1186.78059026049,-720.985135715037,0.576271186440678,0.547619047619048,0.633575464083939,0.663366336633663,431.117596458451,696.025124979436,0.711864406779661,0.595238095238095,0.711460855528652,0.663366336633663,-674.520817040003,79.569817455907,0.728813559322034,0.571428571428571,0.742130750605327,0.613861386138614,420.932461328018,121.239912497539,0.610169491525424,0.619047619047619,0.67635189669088,0.613861386138614,420.932461328018,121.239912497539,0.610169491525424,0.619047619047619,0.67635189669088
227,0.584158415841584,-64.067965357313,43.69556740622,0.666666666666667,0.463414634146341,0.602032520325203,0.712871287128713,568.131675395098,-130.075034372008,0.766666666666667,0.634146341463415,0.749593495934959,0.693069306930693,-29.019321755899,-682.132034632035,0.75,0.609756097560976,0.74369918699187,0.594059405940594,-659.439519819824,-570.992550122853,0.666666666666667,0.48780487804878,0.624390243902439,0.564356435643564,-403.236915781862,-1351.63472364775,0.483333333333333,0.682926829268293,0.607723577235772,0.643564356435644,1210.42938914004,1169.09239280305,0.716666666666667,0.536585365853659,0.648373983739837,0.683168316831683,753.719535060037,1012.3558986964,0.75,0.585365853658537,0.718292682926829,0.653465346534653,-427.440973229627,-1231.07142857143,0.75,0.51219512195122,0.711382113821138,0.693069306930693,-175.904618423804,-392.043246675734,0.766666666666667,0.585365853658537,0.75,0.594059405940594,-705.538354235647,-695.695280642573,0.633333333333333,0.536585365853659,0.649593495934959,0.673267326732673,578.736644077499,811.977505931818,0.716666666666667,0.609756097560976,0.722764227642276,0.643564356435644,-737.463190570612,-204.39407831032,0.616666666666667,0.682926829268293,0.745528455284553,0.663366336633663,1124.60028072339,1410.57250294561,0.683333333333333,0.634146341463415,0.712195121951219,0.663366336633663,1124.60028072339,1410.57250294561,0.683333333333333,0.634146341463415,0.712195121951219
228,0.584158415841584,-85.27244715003,721.170720155206,0.672131147540984,0.45,0.600819672131148,0.712871287128713,578.131675395098,264.604768583656,0.754098360655738,0.65,0.75655737704918,0.663366336633663,-566.864437659485,-1193.7987012987,0.721311475409836,0.575,0.738114754098361,0.564356435643564,-1503.27443801046,-1429.03201376804,0.60655737704918,0.5,0.611065573770492,0.584158415841584,206.476881293548,-448.054464553585,0.540983606557377,0.65,0.627049180327869,0.653465346534653,1645.12635883701,1474.47700818766,0.688524590163934,0.6,0.649180327868852,0.712871287128713,1771.70020381657,1741.39717351354,0.737704918032787,0.675,0.74344262295082,0.683168316831683,326.469283180629,-1111.07142857143,0.770491803278688,0.55,0.733606557377049,0.693069306930693,-175.904618423804,-812.043246675734,0.754098360655738,0.6,0.750819672131148,0.633663366336634,211.12831243102,313.471386024094,0.639344262295082,0.625,0.653688524590164,0.673267326732673,503.736644077499,358.51596747028,0.704918032786885,0.625,0.719877049180328,0.653465346534653,-462.463190570612,-1552.40328485791,0.60655737704918,0.725,0.748770491803279,0.653465346534653,183.811711707269,81.120699016257,0.721311475409836,0.55,0.713114754098361,0.653465346534653,183.811711707269,81.120699016257,0.721311475409836,0.55,0.713114754098361
229,0.584158415841584,30.24479422928,-104.75520577072,0.661290322580645,0.461538461538462,0.599669148056245,0.722772277227723,855.124682388105,-51.867136704038,0.758064516129032,0.666666666666667,0.753515301902399,0.663366336633663,-557.948353743401,-1178.49567099567,0.725806451612903,0.564102564102564,0.738833746898263,0.683168316831683,816.773880544051,163.075435648852,0.758064516129032,0.564102564102564,0.67328370554177,0.603960396039604,690.9492054763,-646.438039687854,0.548387096774194,0.692307692307692,0.616625310173697,0.633663366336634,894.200432911085,1333.55108226174,0.693548387096774,0.538461538461538,0.644334160463193,0.693069306930693,1533.37711885555,1533.37711885555,0.741935483870968,0.615384615384615,0.713399503722084,0.653465346534653,-78.734679523333,-1251.07142857143,0.758064516129032,0.487179487179487,0.710918114143921,0.693069306930693,-168.911611430797,-850.504785137272,0.758064516129032,0.58974358974359,0.746071133167907,0.613861386138614,-193.835202315103,-279.825462055362,0.612903225806452,0.615384615384615,0.656741108354012,0.683168316831683,890.729651070506,433.970512924825,0.709677419354839,0.641025641025641,0.721464019851117,0.643564356435644,-813.547106654528,155.459363267257,0.629032258064516,0.666666666666667,0.745244003308519,0.653465346534653,972.509751333164,689.176417999831,0.709677419354839,0.564102564102564,0.666253101736973,0.653465346534653,972.509751333164,689.176417999831,0.709677419354839,0.564102564102564,0.666253101736973
230,0.574257425742574,-143.829279844794,-378.829279844794,0.655737704918033,0.45,0.589754098360656,0.722772277227723,797.717274980698,281.716823195711,0.754098360655738,0.675,0.760655737704918,0.673267326732673,-398.540851612114,-1650.16233766234,0.770491803278688,0.525,0.729918032786885,0.504950495049505,-2323.57545762782,-2221.88205299324,0.508196721311475,0.5,0.559836065573771,0.603960396039604,15.348124236934,-1521.76341595431,0.557377049180328,0.675,0.636475409836066,0.613861386138614,600.126358837011,1249.47700818766,0.688524590163934,0.5,0.633196721311475,0.673267326732673,808.591329931832,1283.59132993183,0.754098360655738,0.55,0.709426229508197,0.643564356435644,-637.245651310167,-1044.1149068323,0.754098360655738,0.475,0.724590163934426,0.693069306930693,-226.319018838204,-650.504785137272,0.754098360655738,0.6,0.75655737704918,0.633663366336634,283.069559589659,202.122589892689,0.639344262295082,0.625,0.663524590163934,0.702970297029703,1207.39631773717,781.192735147048,0.721311475409836,0.675,0.732377049180328,0.663366336633663,-656.482836502022,472.443168935274,0.688524590163934,0.625,0.754508196721311,0.633663366336634,786.570850716407,479.123148542538,0.655737704918033,0.6,0.694672131147541,0.633663366336634,786.570850716407,479.123148542538,0.655737704918033,0.6,0.694672131147541
231,0.574257425742574,-171.7795904038,-406.7795904038,0.655737704918033,0.45,0.587704918032787,0.732673267326733,989.766964421692,184.55036882891,0.770491803278688,0.675,0.755737704918033,0.663366336633663,-646.155074558817,-786.590909090909,0.721311475409836,0.575,0.760245901639344,0.603960396039604,-447.045235290981,-610.434389995924,0.655737704918033,0.525,0.650409836065574,0.603960396039604,427.915550602866,-112.993540306224,0.524590163934426,0.725,0.660655737704918,0.613861386138614,572.176048278005,1221.52669762866,0.688524590163934,0.5,0.63155737704918,0.693069306930693,1202.40956691724,1569.0762335839,0.721311475409836,0.65,0.739754098360656,0.663366336633663,-53.730444627794,-1560.54347826087,0.80327868852459,0.45,0.713114754098361,0.693069306930693,-254.26932939721,-855.266689899176,0.754098360655738,0.6,0.756967213114754,0.613861386138614,-191.785512874109,-520.72373045363,0.60655737704918,0.625,0.666803278688525,0.693069306930693,799.446007178167,424.208608162921,0.721311475409836,0.65,0.736680327868852,0.643564356435644,-901.753827469944,-520.3405727952,0.622950819672131,0.675,0.756147540983607,0.633663366336634,169.24051959317,-248.391059354198,0.622950819672131,0.65,0.684836065573771,0.633663366336634,169.24051959317,-248.391059354198,0.622950819672131,0.65,0.684836065573771
232,0.574257425742574,23.2204095962001,-211.7795904038,0.655737704918033,0.45,0.583606557377049,0.722772277227723,869.766964421692,151.217035495577,0.754098360655738,0.675,0.752459016393443,0.663366336633663,-624.482166668871,-181.590909090909,0.721311475409836,0.575,0.738114754098361,0.574257425742574,-365.814859317351,-1322.6970432254,0.573770491803279,0.575,0.609426229508197,0.574257425742574,-480.279711723382,-928.898012697699,0.524590163934426,0.65,0.65,0.613861386138614,767.176048278005,1416.52669762866,0.688524590163934,0.5,0.630737704918033,0.673267326732673,798.898595130402,798.898595130402,0.737704918032787,0.575,0.712704918032787,0.663366336633663,-313.474034371384,-872.5,0.754098360655738,0.525,0.717418032786885,0.683168316831683,-374.26932939721,-821.933356565843,0.737704918032787,0.6,0.745491803278689,0.574257425742574,-873.418734724723,-671.207413437313,0.590163934426229,0.55,0.636065573770492,0.673267326732673,479.446007178167,-180.726456772144,0.704918032786885,0.625,0.717213114754098,0.683168316831683,-374.26932939721,560.885685495914,0.737704918032787,0.6,0.742213114754098,0.673267326732673,1338.2694807342,1336.70847594951,0.688524590163934,0.65,0.690573770491803,0.673267326732673,1338.2694807342,1336.70847594951,0.688524590163934,0.65,0.690573770491803
233,0.574257425742574,-38.73611214293,-273.73611214293,0.655737704918033,0.45,0.584836065573771,0.742574257425743,1134.76696442169,570.182552736956,0.786885245901639,0.675,0.764344262295082,0.653465346534653,-752.518710922453,-555.227272727273,0.704918032786885,0.575,0.733811475409836,0.574257425742574,-788.185905721579,-1239.82052110619,0.655737704918033,0.45,0.641803278688525,0.554455445544555,-573.7290993107,-869.106171730918,0.508196721311475,0.625,0.641393442622951,0.613861386138614,705.219526538875,1354.57017588952,0.688524590163934,0.5,0.63155737704918,0.653465346534653,252.583978374609,555.034958766766,0.721311475409836,0.55,0.716803278688525,0.683168316831683,-0.354798534755986,-801.590909090909,0.770491803278688,0.55,0.70655737704918,0.693069306930693,-249.26932939721,-1075.26668989918,0.754098360655738,0.6,0.750819672131148,0.603960396039604,-333.418734724723,-181.523618970911,0.622950819672131,0.575,0.655737704918033,0.693069306930693,984.446007178167,374.208608162921,0.721311475409836,0.65,0.743852459016393,0.653465346534653,-719.830750546867,-106.656853848959,0.639344262295082,0.675,0.748770491803279,0.653465346534653,823.07499344473,1518.07499344473,0.688524590163934,0.6,0.710245901639344,0.653465346534653,823.07499344473,1518.07499344473,0.688524590163934,0.6,0.710245901639344
234,0.584158415841584,68.956195549378,-196.346834753652,0.666666666666667,0.463414634146341,0.596341463414634,0.722772277227723,712.459272114,209.800995395326,0.766666666666667,0.658536585365854,0.761382113821138,0.673267326732673,-473.462766866509,-678.971861471861,0.716666666666667,0.609756097560976,0.758130081300813,0.613861386138614,-52.496223090366,184.170443576301,0.616666666666667,0.609756097560976,0.65,0.643564356435644,884.224346596467,44.4491441952851,0.6,0.707317073170732,0.696747967479675,0.633663366336634,732.911834231183,1472.26248358183,0.7,0.536585365853659,0.643089430894309,0.673267326732673,672.852043642675,330.352043642675,0.716666666666667,0.609756097560976,0.716260162601626,0.653465346534653,-693.020781976601,-1192.5,0.766666666666667,0.48780487804878,0.731707317073171,0.693069306930693,-261.577021704902,-1075.26668989918,0.75,0.609756097560976,0.753252032520325,0.594059405940594,-618.597107077007,-1046.86592159582,0.616666666666667,0.560975609756098,0.617886178861789,0.693069306930693,972.138314870475,567.541941496254,0.716666666666667,0.658536585365854,0.742682926829268,0.653465346534653,-649.061519777636,-1364.77780223243,0.616666666666667,0.707317073170732,0.754065040650406,0.633663366336634,-18.989720781293,-313.243383784955,0.633333333333333,0.634146341463415,0.672357723577236,0.633663366336634,-18.989720781293,-313.243383784955,0.633333333333333,0.634146341463415,0.672357723577236
