"ann_acc_nb","ann_profit_nb","ann_utility_profit_nb","ann_sens_nb","ann_spec_nb","ann_auc_nb"
0.613861386138614,682.745567817176,835.846217167826,0.661016949152542,0.547619047619048,0.619854721549637
0.613861386138614,436.81104196005,2080.56104196005,0.627118644067797,0.595238095238095,0.680790960451977
0.603960396039604,526.486967885977,484.82030121931,0.576271186440678,0.642857142857143,0.687247780468119
0.693069306930693,2502.8191542561,2146.38972841878,0.716666666666667,0.658536585365854,0.671951219512195
0.594059405940594,419.540534727485,701.078996265947,0.583333333333333,0.609756097560976,0.634959349593496
0.613861386138614,-253.146295388591,-142.54023478253,0.7,0.48780487804878,0.64349593495935
0.603960396039604,428.671964995915,680.576726900677,0.633333333333333,0.560975609756098,0.660569105691057
0.643564356435644,693.469441815382,1705.13610848205,0.688524590163934,0.575,0.715983606557377
0.594059405940594,-429.121314521505,1420.87868547849,0.639344262295082,0.525,0.663524590163934
0.643564356435644,2223.71269515074,2061.7217449245,0.666666666666667,0.609756097560976,0.655691056910569
0.584158415841584,272.199948637994,223.109039547085,0.622950819672131,0.525,0.604508196721312
0.594059405940594,939.755086854898,864.975675090192,0.639344262295082,0.525,0.659426229508197
0.623762376237624,1286.32297716892,1432.0372628832,0.661290322580645,0.564102564102564,0.664598842018197
0.633663366336634,1443.83359005105,1232.16692338438,0.645161290322581,0.615384615384615,0.691480562448304
0.643564356435644,579.624721577473,1095.91482852934,0.693548387096774,0.564102564102564,0.661703887510339
0.613861386138614,-53.703619328267,790.046380671733,0.67741935483871,0.512820512820513,0.637717121588089
0.663366336633663,1349.29162874438,2259.2537499565,0.661290322580645,0.666666666666667,0.701819685690653
0.613861386138614,1038.95552965828,738.111303078761,0.622950819672131,0.6,0.67827868852459
0.623762376237624,483.940339572337,936.427713309711,0.661290322580645,0.564102564102564,0.645161290322581
0.613861386138614,230.335051695699,390.489850457309,0.682539682539683,0.5,0.642439431913116
0.564356435643564,583.238786658931,920.423660608511,0.571428571428571,0.552631578947368,0.675438596491228
0.633663366336634,1018.7720532906,1588.01447753302,0.693548387096774,0.538461538461538,0.64929693961952
0.633663366336634,743.896216355262,2158.89621635526,0.693548387096774,0.538461538461538,0.673697270471464
0.603960396039604,316.239079441833,1027.9057461085,0.672131147540984,0.5,0.63155737704918
0.673267326732673,1670.64355343796,1382.58712710567,0.721311475409836,0.6,0.688934426229508
0.613861386138614,-165.723445172296,212.036295087445,0.67741935483871,0.512820512820513,0.652191894127378
0.554455445544555,-1283.88736458621,-594.083443017586,0.622950819672131,0.45,0.611885245901639
0.643564356435644,1082.22935657107,1509.61030895203,0.672131147540984,0.6,0.704508196721311
0.702970297029703,1757.97516742792,1466.61153106428,0.770491803278688,0.6,0.705737704918033
0.613861386138614,-34.688230387081,414.554193855343,0.639344262295082,0.575,0.656967213114754
0.643564356435644,727.850293467232,842.395748012687,0.737704918032787,0.5,0.668852459016393
0.633663366336634,358.36838045271,63.9239360082651,0.672131147540984,0.575,0.672950819672131
0.653465346534653,734.104893986537,768.195803077447,0.716666666666667,0.560975609756098,0.676422764227642
0.693069306930693,1706.14241280518,1113.72813848301,0.704918032786885,0.675,0.704918032786885
0.673267326732673,1198.8120790543,924.001472993699,0.737704918032787,0.575,0.705327868852459
0.643564356435644,754.984131707882,509.529586253337,0.693548387096774,0.564102564102564,0.610421836228288
0.574257425742574,-365.682331458581,-431.647243739282,0.60655737704918,0.525,0.612704918032787
0.673267326732673,1507.7967307095,1441.13006404283,0.688524590163934,0.65,0.715983606557377
0.594059405940594,-322.87384121588,-56.207174549213,0.65,0.51219512195122,0.642276422764228
0.693069306930693,1909.77914906869,1489.77914906869,0.745762711864407,0.619047619047619,0.688458434221146
0.633663366336634,744.03845214378,835.993580348909,0.677966101694915,0.571428571428571,0.666263115415658
0.643564356435644,855.018945150136,529.610042458625,0.677966101694915,0.595238095238095,0.64729620661824
0.663366336633663,997.925484998205,682.233268717753,0.689655172413793,0.627906976744186,0.665597433841219
0.584158415841584,-935.151132973662,-1211.69738365784,0.586206896551724,0.581395348837209,0.61186848436247
0.653465346534653,905.931006004419,205.495980503605,0.706896551724138,0.581395348837209,0.657979149959904
0.594059405940594,-284.042879758939,-401.40399087005,0.649122807017544,0.522727272727273,0.61762360446571
0.603960396039604,341.774329347743,424.810043633457,0.672413793103448,0.511627906976744,0.667201283079391
0.613861386138614,420.932461328018,121.239912497539,0.610169491525424,0.619047619047619,0.67635189669088
0.663366336633663,1124.60028072339,1410.57250294561,0.683333333333333,0.634146341463415,0.712195121951219
0.653465346534653,183.811711707269,81.120699016257,0.721311475409836,0.55,0.713114754098361
0.653465346534653,972.509751333164,689.176417999831,0.709677419354839,0.564102564102564,0.666253101736973
0.633663366336634,786.570850716407,479.123148542538,0.655737704918033,0.6,0.694672131147541
0.633663366336634,169.24051959317,-248.391059354198,0.622950819672131,0.65,0.684836065573771
0.673267326732673,1338.2694807342,1336.70847594951,0.688524590163934,0.65,0.690573770491803
0.653465346534653,823.07499344473,1518.07499344473,0.688524590163934,0.6,0.710245901639344
0.633663366336634,-18.989720781293,-313.243383784955,0.633333333333333,0.634146341463415,0.672357723577236
0.683168316831683,1184.61416768421,893.503056573098,0.716666666666667,0.634146341463415,0.715853658536585
0.673267326732673,1199.08201465206,1265.49227106232,0.716666666666667,0.609756097560976,0.680081300813008
0.693069306930693,1512.98583605588,1123.44038151042,0.783333333333333,0.560975609756098,0.679674796747967
0.653465346534653,610.322018392061,949.915319827468,0.677966101694915,0.619047619047619,0.684019370460048
0.683168316831683,866.53468663059,964.261959357863,0.728813559322034,0.619047619047619,0.735270379338176
0.603960396039604,-562.382311878059,-620.913482800534,0.661016949152542,0.523809523809524,0.66182405165456
0.683168316831683,1381.96992921087,957.039957222069,0.724137931034483,0.627906976744186,0.704490777866881
0.663366336633663,622.995779815822,1244.7634565835,0.684210526315789,0.636363636363636,0.745614035087719
0.712871287128713,1984.36001743006,1697.69335076339,0.741379310344828,0.674418604651163,0.721331194867682
0.603960396039604,-16.2179227755679,-284.441828499473,0.637931034482759,0.558139534883721,0.664795509222133
0.683168316831683,1019.12826951829,904.034569358802,0.706896551724138,0.651162790697674,0.703287890938252
0.643564356435644,-276.342414768182,-484.195950121717,0.706896551724138,0.558139534883721,0.692461908580593
0.633663366336634,-124.71487010071,-70.9269913128309,0.689655172413793,0.558139534883721,0.684442662389735
0.594059405940594,-566.31159610146,616.122614424856,0.655172413793103,0.511627906976744,0.679631114675221
0.623762376237624,198.558294356666,420.965701764073,0.576271186440678,0.69047619047619,0.709846650524617
0.623762376237624,280.091355404652,160.091355404652,0.620689655172414,0.627906976744186,0.691259021651965
0.663366336633663,652.805436291433,499.731843217839,0.701754385964912,0.613636363636364,0.69377990430622
0.623762376237624,-358.482116499534,-284.214875120224,0.637931034482759,0.604651162790698,0.610665597433841
0.653465346534653,74.352266466426,-480.686907322748,0.719298245614035,0.568181818181818,0.658692185007974
0.613861386138614,-280.897706871783,-871.908243270251,0.678571428571429,0.533333333333333,0.63015873015873
0.633663366336634,511.786730150891,11.655151203523,0.636363636363636,0.630434782608696,0.650197628458498
0.653465346534653,477.708305466749,335.401597682168,0.678571428571429,0.622222222222222,0.671031746031746
0.643564356435644,-98.413590896049,-945.23598146844,0.767857142857143,0.488888888888889,0.616666666666667
0.663366336633663,1022.15530979966,996.246218890565,0.75,0.555555555555556,0.668650793650794
0.584158415841584,-891.137899971882,-833.61967745366,0.654545454545455,0.5,0.618181818181818
0.603960396039604,-830.464866390633,-710.557458983226,0.654545454545455,0.543478260869565,0.584584980237154
0.633663366336634,-362.317683953524,-284.646115326073,0.696428571428571,0.555555555555556,0.638888888888889
0.544554455445545,-1076.2431188271,-1465.82645216043,0.553571428571429,0.533333333333333,0.594444444444444
0.623762376237624,63.314831678992,477.110137680181,0.696428571428571,0.533333333333333,0.636904761904762
0.673267326732673,794.873036447269,794.147511971745,0.719298245614035,0.613636363636364,0.667065390749601
0.584158415841584,-642.604579369357,-1082.75609452087,0.578947368421053,0.590909090909091,0.611244019138756
0.603960396039604,-681.252933025318,-1073.3615188839,0.684210526315789,0.5,0.636762360446571
0.603960396039604,-782.281588278111,-269.781588278111,0.684210526315789,0.5,0.667464114832536
0.613861386138614,-784.918755481167,-1045.75791632033,0.672413793103448,0.534883720930233,0.643945469125902
0.564356435643564,-1268.51083288971,-1634.34106503573,0.586206896551724,0.534883720930233,0.583400160384924
0.613861386138614,-665.089205211116,-1327.05741673815,0.711864406779661,0.476190476190476,0.635189669087974
0.653465346534653,234.160376619737,-597.95248615102,0.711864406779661,0.571428571428571,0.654963680387409
0.643564356435644,232.476225001374,-5.44648031263591,0.711864406779661,0.547619047619048,0.681194511702986
0.643564356435644,-366.970521537025,-104.304897687189,0.745762711864407,0.5,0.66182405165456
0.594059405940594,-661.172664996132,-917.812593694884,0.616666666666667,0.560975609756098,0.611382113821138
0.633663366336634,-593.592118992667,-13.592118992667,0.7,0.536585365853659,0.681707317073171
0.633663366336634,-255.813776858608,-614.046100090931,0.716666666666667,0.51219512195122,0.619512195121951
0.594059405940594,-877.877092083689,-1009.12709208369,0.65,0.51219512195122,0.606910569105691
0.603960396039604,-230.034403825044,-137.518771309412,0.666666666666667,0.51219512195122,0.608130081300813
0.673267326732673,161.423370525598,-370.844448478107,0.766666666666667,0.536585365853659,0.613821138211382
0.613861386138614,-339.670683052976,-676.575094095318,0.661016949152542,0.547619047619048,0.634382566585956
0.544554455445545,-1943.85673646317,-2304.71532232175,0.610169491525424,0.452380952380952,0.529459241323648
0.633663366336634,-664.838864070683,-530.954317244959,0.666666666666667,0.585365853658537,0.621544715447155
0.613861386138614,-503.244047924784,-364.725157681755,0.677966101694915,0.523809523809524,0.62227602905569
0.594059405940594,-690.603948560546,-1160.89934517173,0.677966101694915,0.476190476190476,0.650524616626312
0.574257425742574,-983.98160604811,-1683.99076355727,0.586206896551724,0.558139534883721,0.595829991980754
0.594059405940594,-1039.38058615297,-1297.01149292181,0.655172413793103,0.511627906976744,0.569366479550922
0.584158415841584,-1589.69554705617,-1943.98060610903,0.649122807017544,0.5,0.625199362041467
0.584158415841584,-1412.63400785454,-150.79640101693,0.625,0.533333333333333,0.64047619047619
0.603960396039604,-324.191907254995,410.093807030719,0.649122807017544,0.545454545454545,0.616028708133971
0.633663366336634,-157.985772912185,-454.707153383565,0.719298245614035,0.522727272727273,0.633173843700159
0.633663366336634,752.51764117869,864.355248016297,0.714285714285714,0.533333333333333,0.616269841269841
0.613861386138614,258.568858386092,1118.29108060831,0.745454545454545,0.456521739130435,0.652173913043478
0.663366336633663,988.423184150796,673.726214453827,0.722222222222222,0.595744680851064,0.698581560283688
0.643564356435644,584.525459068861,1169.97417701758,0.773584905660377,0.5,0.670204402515723
0.712871287128713,2293.31405445763,2074.39667554025,0.792452830188679,0.625,0.720125786163522
0.584158415841584,-807.738482381713,-77.560299997648,0.673076923076923,0.489795918367347,0.633045525902669
0.584158415841584,-1355.42283910699,-368.10226494431,0.730769230769231,0.428571428571429,0.626766091051805
0.663366336633663,940.513382477389,1893.52745990323,0.75,0.571428571428571,0.697802197802198
0.623762376237624,920.025770161278,1391.84594559987,0.730769230769231,0.510204081632653,0.669152276295133
0.653465346534653,1142.42786683195,348.513178149462,0.725490196078431,0.58,0.699607843137255
