"ann_acc","ann_profit","ann_utility_profit","ann_sens","ann_spec","ann_auc"
0.623762376237624,-357.210593835921,-1252.3112742793,0.730769230769231,0.510204081632653,0.634615384615385
0.594059405940594,-912.625957625899,-934.863719863661,0.673076923076923,0.510204081632653,0.622841444270016
0.613861386138614,-380.059178952308,-856.580157973286,0.686274509803922,0.54,0.598823529411765
0.663366336633663,996.970693286542,611.825765750311,0.725490196078431,0.6,0.69921568627451
0.613861386138614,-570.109420553733,168.779468335156,0.588235294117647,0.64,0.646274509803922
0.584158415841584,-967.220746141225,-829.324818539415,0.647058823529412,0.52,0.621960784313725
0.584158415841584,-1656.87559011402,-1287.83518607362,0.615384615384615,0.551020408163265,0.618916797488226
0.603960396039604,-922.044451467093,-770.302027224668,0.647058823529412,0.56,0.64156862745098
0.633663366336634,-507.611469841835,-718.015510245876,0.711538461538462,0.551020408163265,0.645996860282575
0.633663366336634,24.5656150558381,-166.763056272833,0.692307692307692,0.571428571428571,0.67817896389325
0.613861386138614,-540.756302112053,-708.202695874236,0.634615384615385,0.591836734693878,0.657378335949764
0.524752475247525,-2765.47054554721,-2189.22595680262,0.634615384615385,0.408163265306122,0.574568288854003
0.623762376237624,-994.418629862942,-1332.51386795818,0.711538461538462,0.530612244897959,0.657770800627943
0.584158415841584,-1244.30554662646,-1428.91041887839,0.596153846153846,0.571428571428571,0.580847723704867
0.673267326732673,-114.195266718686,163.826711303292,0.75,0.591836734693878,0.682103610675039
0.653465346534653,-213.841880332019,-594.601465853807,0.730769230769231,0.571428571428571,0.671114599686028
0.594059405940594,-1244.52438607084,-732.024386070845,0.716981132075472,0.458333333333333,0.664308176100629
0.564356435643564,-2083.15140438259,-1836.62966525216,0.653846153846154,0.469387755102041,0.649921507064364
0.653465346534653,490.883942460691,455.23708999695,0.673076923076923,0.63265306122449,0.686813186813187
0.594059405940594,-905.007559400511,-6.6742260671779,0.686274509803922,0.5,0.650980392156863
0.653465346534653,-192.899867364145,-311.081685545963,0.745098039215686,0.56,0.64
0.663366336633663,-51.2173953162289,38.0683189694851,0.75,0.571428571428571,0.67817896389325
0.653465346534653,-716.834515650635,-1005.72340453952,0.69811320754717,0.604166666666667,0.702830188679245
0.693069306930693,1318.95400138788,850.409027842908,0.754716981132076,0.625,0.717767295597484
0.663366336633663,789.942106420105,763.479475913357,0.722222222222222,0.595744680851064,0.700157604412924
0.643564356435644,296.80292602286,1369.99133181996,0.666666666666667,0.617021276595745,0.702127659574468
0.594059405940594,-1131.21066848468,-242.051124325137,0.679245283018868,0.5,0.648191823899371
0.712871287128713,1121.97079488008,264.933435157294,0.740740740740741,0.680851063829787,0.701733648542159
0.633663366336634,-892.49487577908,-403.161061445265,0.666666666666667,0.595744680851064,0.681245074862096
0.633663366336634,-260.395541421682,-513.118181170184,0.62962962962963,0.638297872340426,0.682033096926714
0.653465346534653,-415.945030247032,338.899301751,0.69811320754717,0.604166666666667,0.718160377358491
0.623762376237624,-448.710898250503,295.277196987593,0.660377358490566,0.583333333333333,0.669811320754717
0.623762376237624,-527.570059310146,194.737632997546,0.653846153846154,0.591836734693878,0.633830455259027
0.574257425742574,-819.188723614232,-1244.43620611978,0.557692307692308,0.591836734693878,0.616954474097331
0.574257425742574,-1656.36516077153,-1019.82669923306,0.647058823529412,0.5,0.643137254901961
0.584158415841584,-908.566578634709,-9.93021499834487,0.627450980392157,0.54,0.65921568627451
0.544554455445545,-1858.14333821147,-1758.14333821147,0.64,0.450980392156863,0.605490196078431
0.574257425742574,-1080.91962362099,-442.098074799444,0.66,0.490196078431373,0.629019607843137
0.544554455445545,-1146.70699739011,-1579.1490651263,0.62,0.470588235294118,0.589019607843137
0.584158415841584,-846.601250125264,-701.013643287657,0.58,0.588235294117647,0.623529411764706
0.584158415841584,-206.748483066614,-113.799765117895,0.64,0.529411764705882,0.637647058823529
0.594059405940594,-583.344388227097,685.035427467297,0.64,0.549019607843137,0.630588235294118
0.554455445544555,-1288.36464575488,343.157093375551,0.5,0.607843137254902,0.61843137254902
0.554455445544555,-1472.12195368202,-1031.9052707234,0.54,0.568627450980392,0.563921568627451
0.584158415841584,-1058.76252252847,-1933.08428315241,0.64,0.529411764705882,0.616862745098039
0.584158415841584,-894.943951262082,-1090.04884636698,0.64,0.529411764705882,0.649803921568627
0.643564356435644,561.757204500208,406.156555149559,0.7,0.588235294117647,0.651764705882353
0.584158415841584,-239.697088623914,-276.641533068359,0.6,0.568627450980392,0.630980392156863
0.633663366336634,91.9560874410241,476.981339966277,0.725490196078431,0.54,0.654117647058823
0.594059405940594,-549.827277746039,-524.137742056503,0.647058823529412,0.54,0.591372549019608
0.564356435643564,-1378.87772429649,-454.022651832719,0.588235294117647,0.54,0.542352941176471
0.613861386138614,-286.613224773922,-344.426844845607,0.666666666666667,0.56,0.623921568627451
0.564356435643564,-1962.95295925407,-1834.9232836157,0.68,0.450980392156863,0.598039215686274
0.584158415841584,-854.237480832715,-1223.06864966388,0.68,0.490196078431373,0.592156862745098
0.594059405940594,-994.784745683048,-776.724545014151,0.686274509803922,0.5,0.614117647058824
0.643564356435644,278.427775402522,163.043160017907,0.72,0.568627450980392,0.655686274509804
0.544554455445545,-2044.34667237192,-1626.81420483946,0.64,0.450980392156863,0.58
0.584158415841584,-1064.97668401973,-1341.67919298031,0.647058823529412,0.52,0.610588235294118
